id	category	message	expected_action	risk_type	note	sent_message	actual_action	is_correct	error_type	stage	verdict	score	model_version	reason	message_status	message_id	checked_at
11	공격적으로 보이는 무해 문장	아 손이 꼬였네 다시 집중하자	PASS	aggressive_but_safe	자기 실수 표현	[UNSMILE_LABELDUMP] 아 손이 꼬였네 다시 집중하자	PASS	TRUE		AI	PASS	0.120333	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.120:raw=0.198:weighted=0.198:clean=0.779:labels={""여성/가족"":0.012,""남성"":0.012,""성소수자"":0.01,""인종/국적"":0.013,""연령"":0.007,""지역"":0.009,""종교"":0.009,""기타 혐오"":0.008,""악플/욕설"":0.198,""clean"":0.779}"	VISIBLE	06FDKK7ZFK22526DG4M1M9R3H8	2026-06-18 08:15:58.593448
12	공격적으로 보이는 무해 문장	방금은 내가 너무 못했다	PASS	aggressive_but_safe	자기 비판	[UNSMILE_LABELDUMP] 방금은 내가 너무 못했다	MISSING	FALSE	MISSING								
13	공격적으로 보이는 무해 문장	상대가 너무 잘해서 힘들다	PASS	aggressive_but_safe	상대 칭찬 포함	[UNSMILE_LABELDUMP] 상대가 너무 잘해서 힘들다	MISSING	FALSE	MISSING								
14	공격적으로 보이는 무해 문장	와 멘탈 나갈 뻔했다	PASS	aggressive_but_safe	감정 표현	[UNSMILE_LABELDUMP] 와 멘탈 나갈 뻔했다	PASS	TRUE		AI	PASS	0.007979	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.008:raw=0.095:weighted=0.095:clean=0.873:labels={""여성/가족"":0.013,""남성"":0.012,""성소수자"":0.013,""인종/국적"":0.017,""연령"":0.007,""지역"":0.011,""종교"":0.01,""기타 혐오"":0.008,""악플/욕설"":0.095,""clean"":0.873}"	VISIBLE	06FDKK81TT1CBR0E8ZZGF90DTG	2026-06-18 08:16:02.767914
15	공격적으로 보이는 무해 문장	진짜 열받지만 인정한다	PASS	aggressive_but_safe	공격 대상 없음	[UNSMILE_LABELDUMP] 진짜 열받지만 인정한다	PASS	TRUE		AI	PASS	0.057450	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.057:raw=0.140:weighted=0.140:clean=0.828:labels={""여성/가족"":0.013,""남성"":0.009,""성소수자"":0.012,""인종/국적"":0.017,""연령"":0.007,""지역"":0.009,""종교"":0.009,""기타 혐오"":0.008,""악플/욕설"":0.14,""clean"":0.828}"	VISIBLE	06FDKK82KYHFNSF1J37PB4EC58	2026-06-18 08:16:02.834902
16	공격적으로 보이는 무해 문장	그 장면은 보기 불편했다	PASS	aggressive_but_safe	장면 평가	[UNSMILE_LABELDUMP] 그 장면은 보기 불편했다	MISSING	FALSE	MISSING								
17	공격적으로 보이는 무해 문장	오늘 운영이 엉망이긴 했다	PASS	aggressive_but_safe	운영 평가	[UNSMILE_LABELDUMP] 오늘 운영이 엉망이긴 했다	MISSING	FALSE	MISSING								
18	공격적으로 보이는 무해 문장	이 조합은 좀 별로다	PASS	aggressive_but_safe	게임 조합 평가	[UNSMILE_LABELDUMP] 이 조합은 좀 별로다	MISSING	FALSE	MISSING								
19	공격적으로 보이는 무해 문장	아까 판단은 민폐가 될 수도 있어	PASS	aggressive_but_safe	주의 표현	[UNSMILE_LABELDUMP] 아까 판단은 민폐가 될 수도 있어	MISSING	FALSE	MISSING								
20	공격적으로 보이는 무해 문장	이건 팀 입장에서 손해가 크다	PASS	aggressive_but_safe	분석형 표현	[UNSMILE_LABELDUMP] 이건 팀 입장에서 손해가 크다	MISSING	FALSE	MISSING								
21	공격적으로 보이는 무해 문장	너무 무리하지 말고 천천히 하자	PASS	aggressive_but_safe	권유	[UNSMILE_LABELDUMP] 너무 무리하지 말고 천천히 하자	MISSING	FALSE	MISSING								
22	공격적으로 보이는 무해 문장	지금 분위기 살벌하네	PASS	aggressive_but_safe	분위기 묘사	[UNSMILE_LABELDUMP] 지금 분위기 살벌하네	PASS	TRUE		AI	PASS	0.043751	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.044:raw=0.128:weighted=0.128:clean=0.843:labels={""여성/가족"":0.014,""남성"":0.011,""성소수자"":0.01,""인종/국적"":0.017,""연령"":0.007,""지역"":0.01,""종교"":0.01,""기타 혐오"":0.008,""악플/욕설"":0.128,""clean"":0.843}"	VISIBLE	06FDKK883AHMP415DE7RHNTHT8	2026-06-18 08:16:15.276528
23	공격적으로 보이는 무해 문장	상대 압박이 미쳤다	PASS	aggressive_but_safe	강조 표현	[UNSMILE_LABELDUMP] 상대 압박이 미쳤다	MISSING	FALSE	MISSING								
24	공격적으로 보이는 무해 문장	와 이건 그냥 졌다 인정	PASS	aggressive_but_safe	패배 인정	[UNSMILE_LABELDUMP] 와 이건 그냥 졌다 인정	PASS	TRUE		AI	PASS	0.002295	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.002:raw=0.090:weighted=0.090:clean=0.874:labels={""여성/가족"":0.013,""남성"":0.011,""성소수자"":0.013,""인종/국적"":0.02,""연령"":0.008,""지역"":0.011,""종교"":0.01,""기타 혐오"":0.009,""악플/욕설"":0.09,""clean"":0.874}"	VISIBLE	06FDKK89NDBX6RJY0EB164B0XC	2026-06-18 08:16:17.403419
25	공격적으로 보이는 무해 문장	오늘 컨디션이 너무 안 좋아 보인다	PASS	aggressive_but_safe	상태 관찰	[UNSMILE_LABELDUMP] 오늘 컨디션이 너무 안 좋아 보인다	PASS	TRUE		AI	PASS	0.000000	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.000:raw=0.060:weighted=0.060:clean=0.914:labels={""여성/가족"":0.018,""남성"":0.013,""성소수자"":0.015,""인종/국적"":0.019,""연령"":0.009,""지역"":0.015,""종교"":0.013,""기타 혐오"":0.01,""악플/욕설"":0.06,""clean"":0.914}"	VISIBLE	06FDKK8AEVA7S9J2NDNRVE3HV8	2026-06-18 08:16:17.481167
26	공격적으로 보이는 무해 문장	방금 콜은 너무 급했다	PASS	aggressive_but_safe	판단 평가	[UNSMILE_LABELDUMP] 방금 콜은 너무 급했다	PASS	TRUE		AI	PASS	0.000000	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.000:raw=0.066:weighted=0.066:clean=0.903:labels={""여성/가족"":0.016,""남성"":0.012,""성소수자"":0.015,""인종/국적"":0.02,""연령"":0.009,""지역"":0.013,""종교"":0.012,""기타 혐오"":0.009,""악플/욕설"":0.066,""clean"":0.903}"	VISIBLE	06FDKK8B7MKN489FA88SD5J498	2026-06-18 08:16:19.652762
27	공격적으로 보이는 무해 문장	이 타이밍은 진짜 아깝다	PASS	aggressive_but_safe	아쉬움 표현	[UNSMILE_LABELDUMP] 이 타이밍은 진짜 아깝다	MISSING	FALSE	MISSING								
28	공격적으로 보이는 무해 문장	지금은 무리하면 다 터진다	PASS	aggressive_but_safe	게임 상황 표현	[UNSMILE_LABELDUMP] 지금은 무리하면 다 터진다	PASS	TRUE		AI	PASS	0.001885	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.002:raw=0.090:weighted=0.090:clean=0.878:labels={""여성/가족"":0.014,""남성"":0.011,""성소수자"":0.013,""인종/국적"":0.017,""연령"":0.008,""지역"":0.011,""종교"":0.011,""기타 혐오"":0.009,""악플/욕설"":0.09,""clean"":0.878}"	VISIBLE	06FDKK8CSQFE4NXFKGZHVT10Z4	2026-06-18 08:16:21.831527
29	공격적으로 보이는 무해 문장	아 이건 보기 힘든 경기다	PASS	aggressive_but_safe	경기 평가	[UNSMILE_LABELDUMP] 아 이건 보기 힘든 경기다	PASS	TRUE		AI	PASS	0.000000	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.000:raw=0.075:weighted=0.075:clean=0.890:labels={""여성/가족"":0.014,""남성"":0.01,""성소수자"":0.014,""인종/국적"":0.017,""연령"":0.008,""지역"":0.013,""종교"":0.011,""기타 혐오"":0.009,""악플/욕설"":0.075,""clean"":0.89}"	VISIBLE	06FDKK8DJSS0MF1XCXRDHJR3YM	2026-06-18 08:16:21.904329
30	공격적으로 보이는 무해 문장	상대 움직임이 너무 까다롭다	PASS	aggressive_but_safe	상대 평가	[UNSMILE_LABELDUMP] 상대 움직임이 너무 까다롭다	MISSING	FALSE	MISSING								
31	공격적으로 보이는 무해 문장	오늘 픽은 조금 답이 없어 보인다	PASS	aggressive_but_safe	전략 평가	[UNSMILE_LABELDUMP] 오늘 픽은 조금 답이 없어 보인다	PASS	TRUE		AI	PASS	0.012405	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.012:raw=0.100:weighted=0.100:clean=0.875:labels={""여성/가족"":0.014,""남성"":0.01,""성소수자"":0.012,""인종/국적"":0.017,""연령"":0.008,""지역"":0.011,""종교"":0.011,""기타 혐오"":0.009,""악플/욕설"":0.1,""clean"":0.875}"	VISIBLE	06FDKK8F4YNGFH10GPT0K4X22R	2026-06-18 08:16:24.039029
32	공격적으로 보이는 무해 문장	이 장면은 다시 보면 화날 듯	PASS	aggressive_but_safe	감정 예측	[UNSMILE_LABELDUMP] 이 장면은 다시 보면 화날 듯	MISSING	FALSE	MISSING								
33	공격적으로 보이는 무해 문장	방금 판단은 냉정하게 실패야	PASS	aggressive_but_safe	행동 평가	[UNSMILE_LABELDUMP] 방금 판단은 냉정하게 실패야	PASS	TRUE		AI	PASS	0.000000	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.000:raw=0.082:weighted=0.082:clean=0.894:labels={""여성/가족"":0.015,""남성"":0.012,""성소수자"":0.014,""인종/국적"":0.015,""연령"":0.009,""지역"":0.012,""종교"":0.01,""기타 혐오"":0.01,""악플/욕설"":0.082,""clean"":0.894}"	VISIBLE	06FDKK8GQ5M57SYH8JHAZM6P1W	2026-06-18 08:16:26.196136
34	공격적으로 보이는 무해 문장	라인전이 너무 말렸다	PASS	aggressive_but_safe	게임 표현	[UNSMILE_LABELDUMP] 라인전이 너무 말렸다	MISSING	FALSE	MISSING								
35	공격적으로 보이는 무해 문장	오늘 흐름은 진짜 무겁다	PASS	aggressive_but_safe	분위기 표현	[UNSMILE_LABELDUMP] 오늘 흐름은 진짜 무겁다	MISSING	FALSE	MISSING								
36	공격적으로 보이는 무해 문장	그 선택은 조금 무서웠다	PASS	aggressive_but_safe	행동 평가	[UNSMILE_LABELDUMP] 그 선택은 조금 무서웠다	PASS	TRUE		AI	PASS	0.000000	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.000:raw=0.063:weighted=0.063:clean=0.906:labels={""여성/가족"":0.016,""남성"":0.012,""성소수자"":0.016,""인종/국적"":0.02,""연령"":0.008,""지역"":0.013,""종교"":0.012,""기타 혐오"":0.009,""악플/욕설"":0.063,""clean"":0.906}"	VISIBLE	06FDKK8K2M2E6R746P59VWG3S8	2026-06-18 08:16:30.471284
37	공격적으로 보이는 무해 문장	이건 실수라고 봐야겠다	PASS	aggressive_but_safe	실수 평가	[UNSMILE_LABELDUMP] 이건 실수라고 봐야겠다	PASS	TRUE		AI	PASS	0.000000	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.000:raw=0.073:weighted=0.073:clean=0.894:labels={""여성/가족"":0.015,""남성"":0.011,""성소수자"":0.015,""인종/국적"":0.019,""연령"":0.008,""지역"":0.012,""종교"":0.011,""기타 혐오"":0.01,""악플/욕설"":0.073,""clean"":0.894}"	VISIBLE	06FDKK8KVN7HDJ1SHVVWT4H5H8	2026-06-18 08:16:30.629150
38	공격적으로 보이는 무해 문장	팀 전체가 흔들리는 느낌이다	PASS	aggressive_but_safe	팀 상태 평가	[UNSMILE_LABELDUMP] 팀 전체가 흔들리는 느낌이다	MISSING	FALSE	MISSING								
39	공격적으로 보이는 무해 문장	아까 장면은 좀 과했다	PASS	aggressive_but_safe	장면 평가	[UNSMILE_LABELDUMP] 아까 장면은 좀 과했다	MISSING	FALSE	MISSING								
40	공격적으로 보이는 무해 문장	지금 판단은 다시 생각해야 한다	PASS	aggressive_but_safe	개선 제안	[UNSMILE_LABELDUMP] 지금 판단은 다시 생각해야 한다	MISSING	FALSE	MISSING								
41	키워드 우회형	너 진짜 ㅂㅅ 같네	BLUR	obfuscated_abuse	초성 욕설	[UNSMILE_LABELDUMP] 너 진짜 ㅂㅅ 같네	BLUR	TRUE		AI	BLOCK	0.858193	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.858:raw=0.870:weighted=0.870:clean=0.116:labels={""여성/가족"":0.013,""남성"":0.01,""성소수자"":0.011,""인종/국적"":0.018,""연령"":0.01,""지역"":0.011,""종교"":0.014,""기타 혐오"":0.02,""악플/욕설"":0.87,""clean"":0.116}"	BLURRED	06FDKK8PZRN1SBM97HZ7F9VKJR	2026-06-18 08:16:39.067679
42	키워드 우회형	아 ㅅㅂ 왜 그러냐	BLUR	obfuscated_abuse	초성 욕설	[UNSMILE_LABELDUMP] 아 ㅅㅂ 왜 그러냐	BLUR	TRUE		AI	BLOCK	0.890754	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.891:raw=0.898:weighted=0.898:clean=0.070:labels={""여성/가족"":0.013,""남성"":0.012,""성소수자"":0.014,""인종/국적"":0.023,""연령"":0.009,""지역"":0.015,""종교"":0.015,""기타 혐오"":0.021,""악플/욕설"":0.898,""clean"":0.07}"	BLURRED	06FDKK8QRY1AYFF5EX873G1TF4	2026-06-18 08:16:39.135230
43	키워드 우회형	진짜 ㅈㄴ 못하네	BLUR	obfuscated_abuse	초성 욕설	[UNSMILE_LABELDUMP] 진짜 ㅈㄴ 못하네	BLUR	TRUE		AI	BLOCK	0.536992	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.537:raw=0.579:weighted=0.579:clean=0.420:labels={""여성/가족"":0.011,""남성"":0.009,""성소수자"":0.009,""인종/국적"":0.012,""연령"":0.007,""지역"":0.008,""종교"":0.01,""기타 혐오"":0.01,""악플/욕설"":0.579,""clean"":0.42}"	BLURRED	06FDKK8RHZV9KPF1CNDXMYEYV8	2026-06-18 08:16:39.241752
44	키워드 우회형	너 하는 거 개 ㅈ같다	BLUR	obfuscated_abuse	띄어쓰기 우회	[UNSMILE_LABELDUMP] 너 하는 거 개 ㅈ같다	BLUR	TRUE		AI	BLOCK	0.850758	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.851:raw=0.862:weighted=0.862:clean=0.115:labels={""여성/가족"":0.014,""남성"":0.012,""성소수자"":0.01,""인종/국적"":0.022,""연령"":0.008,""지역"":0.01,""종교"":0.014,""기타 혐오"":0.018,""악플/욕설"":0.862,""clean"":0.115}"	BLURRED	06FDKK8SB00E7N2F10MD571D34	2026-06-18 08:16:39.346566
45	키워드 우회형	시 발 이게 말이 돼	BLUR	obfuscated_abuse	띄어쓰기 우회	[UNSMILE_LABELDUMP] 시 발 이게 말이 돼	BLUR	TRUE		AI	BLOCK	0.857385	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.857:raw=0.864:weighted=0.864:clean=0.070:labels={""여성/가족"":0.013,""남성"":0.011,""성소수자"":0.01,""인종/국적"":0.026,""연령"":0.008,""지역"":0.014,""종교"":0.016,""기타 혐오"":0.017,""악플/욕설"":0.864,""clean"":0.07}"	BLURRED	06FDKK8T4148FNJPSW7PREKRYR	2026-06-18 08:16:39.413111
46	키워드 우회형	씨-발 진짜 답 없다	BLUR	obfuscated_abuse	기호 삽입	[UNSMILE_LABELDUMP] 씨-발 진짜 답 없다	BLUR	TRUE		AI	BLOCK	0.904811	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.905:raw=0.909:weighted=0.909:clean=0.042:labels={""여성/가족"":0.016,""남성"":0.013,""성소수자"":0.014,""인종/국적"":0.025,""연령"":0.01,""지역"":0.017,""종교"":0.02,""기타 혐오"":0.028,""악플/욕설"":0.909,""clean"":0.042}"	BLURRED	06FDKK8TX89GET8A33WM4249NC	2026-06-18 08:16:39.504433
47	키워드 우회형	병 신같은 판단이네	BLUR	obfuscated_abuse	띄어쓰기 우회	[UNSMILE_LABELDUMP] 병 신같은 판단이네	MISSING	FALSE	MISSING								
48	키워드 우회형	너는 멍 청한 소리만 하네	BLUR	obfuscated_abuse	띄어쓰기 우회	[UNSMILE_LABELDUMP] 너는 멍 청한 소리만 하네	MISSING	FALSE	MISSING								
49	키워드 우회형	개ㅅㅐ끼처럼 굴지 마	BLUR	obfuscated_abuse	자모 혼합	[UNSMILE_LABELDUMP] 개ㅅㅐ끼처럼 굴지 마	MISSING	FALSE	MISSING								
50	키워드 우회형	니가 하면 항상 개판이야 ㅂㅅ	BLUR	obfuscated_abuse	초성 욕설	[UNSMILE_LABELDUMP] 니가 하면 항상 개판이야 ㅂㅅ	BLUR	TRUE		AI	BLOCK	0.874854	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.875:raw=0.883:weighted=0.883:clean=0.083:labels={""여성/가족"":0.013,""남성"":0.01,""성소수자"":0.01,""인종/국적"":0.02,""연령"":0.013,""지역"":0.014,""종교"":0.011,""기타 혐오"":0.026,""악플/욕설"":0.883,""clean"":0.083}"	BLURRED	06FDKK8Y1JR79BTEW6RVVX0CNW	2026-06-18 08:16:47.861656
51	키워드 우회형	와 진짜 ssi발 소리 나오네	BLUR	obfuscated_abuse	영문 혼합	[UNSMILE_LABELDUMP] 와 진짜 ssi발 소리 나오네	MISSING	FALSE	MISSING								
52	키워드 우회형	너 때문에 팀이 ㅈ망함	BLUR	obfuscated_abuse	초성 조롱	[UNSMILE_LABELDUMP] 너 때문에 팀이 ㅈ망함	MISSING	FALSE	MISSING								
53	키워드 우회형	그냥 ㄲㅈ라	BLUR	obfuscated_abuse	초성 명령	[UNSMILE_LABELDUMP] 그냥 ㄲㅈ라	BLUR	TRUE		AI	BLOCK	0.793584	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.794:raw=0.813:weighted=0.813:clean=0.197:labels={""여성/가족"":0.014,""남성"":0.017,""성소수자"":0.013,""인종/국적"":0.02,""연령"":0.008,""지역"":0.008,""종교"":0.01,""기타 혐오"":0.015,""악플/욕설"":0.813,""clean"":0.197}"	BLURRED	06FDKK90CV71JR8H1R13QPAFKW	2026-06-18 08:16:52.091545
54	키워드 우회형	닥 ㅊ고 게임이나 해	BLUR	obfuscated_abuse	띄어쓰기 우회	[UNSMILE_LABELDUMP] 닥 ㅊ고 게임이나 해	BLUR	TRUE		AI	BLOCK	0.742623	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.743:raw=0.765:weighted=0.765:clean=0.227:labels={""여성/가족"":0.012,""남성"":0.011,""성소수자"":0.01,""인종/국적"":0.012,""연령"":0.01,""지역"":0.01,""종교"":0.01,""기타 혐오"":0.013,""악플/욕설"":0.765,""clean"":0.227}"	BLURRED	06FDKK915WJZ5JZCWNS2QKAKS4	2026-06-18 08:16:52.176514
55	키워드 우회형	너 플레이 진짜 trash네	BLUR	obfuscated_abuse	영어 모욕	[UNSMILE_LABELDUMP] 너 플레이 진짜 trash네	MISSING	FALSE	MISSING								
56	키워드 우회형	what the fxxk are you doing	BLUR	obfuscated_abuse	영어 우회 욕설	[UNSMILE_LABELDUMP] what the fxxk are you doing	PASS	FALSE	FN	AI	PASS	0.000000	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.000:raw=0.064:weighted=0.064:clean=0.866:labels={""여성/가족"":0.014,""남성"":0.011,""성소수자"":0.019,""인종/국적"":0.039,""연령"":0.007,""지역"":0.01,""종교"":0.012,""기타 혐오"":0.009,""악플/욕설"":0.064,""clean"":0.866}"	VISIBLE	06FDKK92QXDF47ENXZ6Y3N7P5G	2026-06-18 08:16:54.330111
57	키워드 우회형	you are such an a-hole	BLUR	obfuscated_abuse	영어 우회 모욕	[UNSMILE_LABELDUMP] you are such an a-hole	PASS	FALSE	FN	AI	PASS	0.000000	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.000:raw=0.066:weighted=0.066:clean=0.871:labels={""여성/가족"":0.014,""남성"":0.01,""성소수자"":0.017,""인종/국적"":0.036,""연령"":0.008,""지역"":0.01,""종교"":0.012,""기타 혐오"":0.009,""악플/욕설"":0.066,""clean"":0.871}"	VISIBLE	06FDKK93H276M41NZG773F4RBR	2026-06-18 08:16:54.397816
58	키워드 우회형	그냥 k y s 해라	BLUR	obfuscated_abuse	자해 유도 우회	[UNSMILE_LABELDUMP] 그냥 k y s 해라	PASS	FALSE	FN	AI	PASS	0.110863	unsmile-weighted-labeldump-v1	"unsmile_weighted:악플/욕설=0.111:raw=0.191:weighted=0.191:clean=0.806:labels={""여성/가족"":0.011,""남성"":0.008,""성소수자"":0.01,""인종/국적"":0.015,""연령"":0.007,""지역"":0.01,""종교"":0.011,""기타 혐오"":0.008,""악플/욕설"":0.191,""clean"":0.806}"	VISIBLE	06FDKK94A3CANFQZ8NN1T05J78	2026-06-18 08:16:54.461674
59	키워드 우회형	니 실력은 gomi 수준임	BLUR	obfuscated_abuse	로마자 우회	[UNSMILE_LABELDUMP] 니 실력은 gomi 수준임	MISSING	FALSE	MISSING								
60	키워드 우회형	너는 진짜 ㄷㅅ 같아	BLUR	obfuscated_abuse	초성 모욕	[UNSMILE_LABELDUMP] 너는 진짜 ㄷㅅ 같아	MISSING	FALSE	MISSING								
