id	category	message	expected_action	risk_type	note	sent_message	actual_action	is_correct	error_type	stage	verdict	score	model_version	reason	message_status	message_id	checked_at
26	공격적으로 보이는 무해 문장	방금 콜은 너무 급했다	PASS	aggressive_but_safe	판단 평가	[UNSMILE_HATESCORE] 방금 콜은 너무 급했다	PASS	TRUE		AI	PASS	0.073793	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.074:pass_by_hatescore_low	VISIBLE	06FDGBG9C35SFM2NEYV0NNKNW8	2026-06-18 00:42:37.784736
27	공격적으로 보이는 무해 문장	이 타이밍은 진짜 아깝다	PASS	aggressive_but_safe	아쉬움 표현	[UNSMILE_HATESCORE] 이 타이밍은 진짜 아깝다	PASS	TRUE		AI	PASS	0.105517	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.106:pass_by_hatescore_low	VISIBLE	06FDGBGA4W1FGE5YJSPFTJ8PVW	2026-06-18 00:42:37.843817
28	공격적으로 보이는 무해 문장	지금은 무리하면 다 터진다	PASS	aggressive_but_safe	게임 상황 표현	[UNSMILE_HATESCORE] 지금은 무리하면 다 터진다	PASS	TRUE		AI	PASS	0.109370	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.109:pass_by_hatescore_low	VISIBLE	06FDGBGAY1EXEB3GYBZEEX6660	2026-06-18 00:42:37.960968
29	공격적으로 보이는 무해 문장	아 이건 보기 힘든 경기다	PASS	aggressive_but_safe	경기 평가	[UNSMILE_HATESCORE] 아 이건 보기 힘든 경기다	PASS	TRUE		AI	PASS	0.091384	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.091:pass_by_hatescore_low	VISIBLE	06FDGBGBPWA5DBDKQCETYTCM0G	2026-06-18 00:42:38.035193
30	공격적으로 보이는 무해 문장	상대 움직임이 너무 까다롭다	PASS	aggressive_but_safe	상대 평가	[UNSMILE_HATESCORE] 상대 움직임이 너무 까다롭다	PASS	TRUE		AI	PASS	0.085384	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.085:pass_by_hatescore_low	VISIBLE	06FDGBGCGJZ2J8ERQW6PMFBQZR	2026-06-18 00:42:38.105753
31	공격적으로 보이는 무해 문장	오늘 픽은 조금 답이 없어 보인다	PASS	aggressive_but_safe	전략 평가	[UNSMILE_HATESCORE] 오늘 픽은 조금 답이 없어 보인다	PASS	TRUE		AI	PASS	0.121383	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.121:pass_by_hatescore_low	VISIBLE	06FDGBGD9DBE0FDP811TZ205SG	2026-06-18 00:42:38.174976
32	공격적으로 보이는 무해 문장	이 장면은 다시 보면 화날 듯	PASS	aggressive_but_safe	감정 예측	[UNSMILE_HATESCORE] 이 장면은 다시 보면 화날 듯	PASS	TRUE		AI	PASS	0.085508	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.086:pass_by_hatescore_low	VISIBLE	06FDGBGE2F7P0KX2E4VZ98KF9C	2026-06-18 00:42:38.268024
33	공격적으로 보이는 무해 문장	방금 판단은 냉정하게 실패야	PASS	aggressive_but_safe	행동 평가	[UNSMILE_HATESCORE] 방금 판단은 냉정하게 실패야	PASS	TRUE		AI	PASS	0.092514	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.093:pass_by_hatescore_low	VISIBLE	06FDGBGEVC8B90YYVH4A4R3XTR	2026-06-18 00:42:38.343008
34	공격적으로 보이는 무해 문장	라인전이 너무 말렸다	PASS	aggressive_but_safe	게임 표현	[UNSMILE_HATESCORE] 라인전이 너무 말렸다	PASS	TRUE		AI	PASS	0.075745	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.076:pass_by_hatescore_low	VISIBLE	06FDGBGFMM653KQMZP94D6D1QR	2026-06-18 00:42:38.415512
35	공격적으로 보이는 무해 문장	오늘 흐름은 진짜 무겁다	PASS	aggressive_but_safe	분위기 표현	[UNSMILE_HATESCORE] 오늘 흐름은 진짜 무겁다	PASS	TRUE		AI	PASS	0.079937	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.080:pass_by_hatescore_low	VISIBLE	06FDGBGGDSEAAZH14RF750HFSR	2026-06-18 00:42:38.495252
36	공격적으로 보이는 무해 문장	그 선택은 조금 무서웠다	PASS	aggressive_but_safe	행동 평가	[UNSMILE_HATESCORE] 그 선택은 조금 무서웠다	PASS	TRUE		AI	PASS	0.074965	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.075:pass_by_hatescore_low	VISIBLE	06FDGBGH73K1PSE9RQSHMN1T9G	2026-06-18 00:42:38.571277
37	공격적으로 보이는 무해 문장	이건 실수라고 봐야겠다	PASS	aggressive_but_safe	실수 평가	[UNSMILE_HATESCORE] 이건 실수라고 봐야겠다	PASS	TRUE		AI	PASS	0.089760	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.090:pass_by_hatescore_low	VISIBLE	06FDGBGJ01GBC698N9JGQFQ3MM	2026-06-18 00:42:38.643515
38	공격적으로 보이는 무해 문장	팀 전체가 흔들리는 느낌이다	PASS	aggressive_but_safe	팀 상태 평가	[UNSMILE_HATESCORE] 팀 전체가 흔들리는 느낌이다	PASS	TRUE		AI	PASS	0.092688	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.093:pass_by_hatescore_low	VISIBLE	06FDGBGJRZHVH4G3Z854T6NQ3C	2026-06-18 00:42:38.724075
39	공격적으로 보이는 무해 문장	아까 장면은 좀 과했다	PASS	aggressive_but_safe	장면 평가	[UNSMILE_HATESCORE] 아까 장면은 좀 과했다	PASS	TRUE		AI	PASS	0.076858	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.077:pass_by_hatescore_low	VISIBLE	06FDGBGKHYN99A0SQ73RHST1FM	2026-06-18 00:42:38.917152
40	공격적으로 보이는 무해 문장	지금 판단은 다시 생각해야 한다	PASS	aggressive_but_safe	개선 제안	[UNSMILE_HATESCORE] 지금 판단은 다시 생각해야 한다	PASS	TRUE		AI	PASS	0.075552	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.076:pass_by_hatescore_low	VISIBLE	06FDGBGMAY06VNEC0EV9400N2G	2026-06-18 00:42:39.121992
41	키워드 우회형	너 진짜 ㅂㅅ 같네	BLUR	obfuscated_abuse	초성 욕설	[UNSMILE_HATESCORE] 너 진짜 ㅂㅅ 같네	BLUR	TRUE		AI	BLOCK	0.876563	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.877:block_by_hatescore_high	BLURRED	06FDGBGN42567P66RHBVQNFWQ8	2026-06-18 00:42:39.317970
42	키워드 우회형	아 ㅅㅂ 왜 그러냐	BLUR	obfuscated_abuse	초성 욕설	[UNSMILE_HATESCORE] 아 ㅅㅂ 왜 그러냐	BLUR	TRUE		AI	BLOCK	0.903533	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.904:block_by_hatescore_high	BLURRED	06FDGBGNXAB1TPFF66MR1M3M94	2026-06-18 00:42:39.518823
43	키워드 우회형	진짜 ㅈㄴ 못하네	BLUR	obfuscated_abuse	초성 욕설	[UNSMILE_HATESCORE] 진짜 ㅈㄴ 못하네	PASS	FALSE	FN	AI	PASS	0.509814	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.617:ambiguous->hatescore:None=0.510	VISIBLE	06FDGBGPPBXVTSXTWY0YPH3T4M	2026-06-18 00:42:40.365288
44	키워드 우회형	너 하는 거 개 ㅈ같다	BLUR	obfuscated_abuse	띄어쓰기 우회	[UNSMILE_HATESCORE] 너 하는 거 개 ㅈ같다	BLUR	TRUE		AI	BLOCK	0.865165	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.865:block_by_hatescore_high	BLURRED	06FDGBGQFCJKDVD3TPR4BC07N0	2026-06-18 00:42:40.426851
45	키워드 우회형	시 발 이게 말이 돼	BLUR	obfuscated_abuse	띄어쓰기 우회	[UNSMILE_HATESCORE] 시 발 이게 말이 돼	BLUR	TRUE		AI	BLOCK	0.871118	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.871:block_by_hatescore_high	BLURRED	06FDGBGR8E1PJHH84YG4ZETWWM	2026-06-18 00:42:40.506478
46	키워드 우회형	씨-발 진짜 답 없다	BLUR	obfuscated_abuse	기호 삽입	[UNSMILE_HATESCORE] 씨-발 진짜 답 없다	BLUR	TRUE		AI	BLOCK	0.908760	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.909:block_by_hatescore_high	BLURRED	06FDGBGS1HCMDDCCV8XSHZJK50	2026-06-18 00:42:40.592921
47	키워드 우회형	병 신같은 판단이네	BLUR	obfuscated_abuse	띄어쓰기 우회	[UNSMILE_HATESCORE] 병 신같은 판단이네	BLUR	TRUE		AI	BLOCK	0.896762	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.897:block_by_hatescore_high	BLURRED	06FDGBGSTW1QEPDV8CBXW2ZBGC	2026-06-18 00:42:40.672696
48	키워드 우회형	너는 멍 청한 소리만 하네	BLUR	obfuscated_abuse	띄어쓰기 우회	[UNSMILE_HATESCORE] 너는 멍 청한 소리만 하네	PASS	FALSE	FN	AI	PASS	0.021951	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.606:ambiguous->hatescore:None=0.022	VISIBLE	06FDGBGTKXH7WH4S1NWBSKJDAR	2026-06-18 00:42:40.787452
49	키워드 우회형	개ㅅㅐ끼처럼 굴지 마	BLUR	obfuscated_abuse	자모 혼합	[UNSMILE_HATESCORE] 개ㅅㅐ끼처럼 굴지 마	PASS	FALSE	FN	AI	PASS	0.019055	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.417:ambiguous->hatescore:None=0.019	VISIBLE	06FDGBGVCM5W0E48XXWRYQSQGM	2026-06-18 00:42:40.960081
50	키워드 우회형	니가 하면 항상 개판이야 ㅂㅅ	BLUR	obfuscated_abuse	초성 욕설	[UNSMILE_HATESCORE] 니가 하면 항상 개판이야 ㅂㅅ	BLUR	TRUE		AI	BLOCK	0.890400	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.890:block_by_hatescore_high	BLURRED	06FDGBGW5WV3Y79SX802GWW7A8	2026-06-18 00:42:41.128007
51	키워드 우회형	와 진짜 ssi발 소리 나오네	BLUR	obfuscated_abuse	영문 혼합	[UNSMILE_HATESCORE] 와 진짜 ssi발 소리 나오네	BLUR	TRUE		AI	BLOCK	0.881029	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.881:block_by_hatescore_high	BLURRED	06FDGBGWYYKVYTR2CRY9FR14W4	2026-06-18 00:42:41.328551
52	키워드 우회형	너 때문에 팀이 ㅈ망함	BLUR	obfuscated_abuse	초성 조롱	[UNSMILE_HATESCORE] 너 때문에 팀이 ㅈ망함	BLUR	TRUE		AI	BLOCK	0.711920	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.712:block_by_hatescore_high	BLURRED	06FDGBGXR6GGB6F55P1FY5DHDM	2026-06-18 00:42:41.553326
53	키워드 우회형	그냥 ㄲㅈ라	BLUR	obfuscated_abuse	초성 명령	[UNSMILE_HATESCORE] 그냥 ㄲㅈ라	BLUR	TRUE		AI	BLOCK	0.832589	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.833:block_by_hatescore_high	BLURRED	06FDGBGYH6Z793RBY2Y3NQB9PM	2026-06-18 00:42:41.732875
54	키워드 우회형	닥 ㅊ고 게임이나 해	BLUR	obfuscated_abuse	띄어쓰기 우회	[UNSMILE_HATESCORE] 닥 ㅊ고 게임이나 해	BLUR	TRUE		AI	BLOCK	0.787655	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.788:block_by_hatescore_high	BLURRED	06FDGBGZAD2G4S8WW4KCNYNMF0	2026-06-18 00:42:41.935311
55	키워드 우회형	너 플레이 진짜 trash네	BLUR	obfuscated_abuse	영어 모욕	[UNSMILE_HATESCORE] 너 플레이 진짜 trash네	PASS	FALSE	FN	AI	PASS	0.112244	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.112:pass_by_hatescore_low	VISIBLE	06FDGBH03ABXTJ2KEZ4AAN1XDM	2026-06-18 00:42:42.130284
56	키워드 우회형	what the fxxk are you doing	BLUR	obfuscated_abuse	영어 우회 욕설	[UNSMILE_HATESCORE] what the fxxk are you doing	PASS	FALSE	FN	AI	PASS	0.077543	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.078:pass_by_hatescore_low	VISIBLE	06FDGBH0WAHR9NRZ1EYJBBYT7W	2026-06-18 00:42:42.332688
57	키워드 우회형	you are such an a-hole	BLUR	obfuscated_abuse	영어 우회 모욕	[UNSMILE_HATESCORE] you are such an a-hole	PASS	FALSE	FN	AI	PASS	0.078193	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.078:pass_by_hatescore_low	VISIBLE	06FDGBH1NATR9F544V2AKC5YDW	2026-06-18 00:42:42.536363
58	키워드 우회형	그냥 k y s 해라	BLUR	obfuscated_abuse	자해 유도 우회	[UNSMILE_HATESCORE] 그냥 k y s 해라	PASS	FALSE	FN	AI	PASS	0.243848	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.244:pass_by_hatescore_low	VISIBLE	06FDGBH2EAJMJWV3NDSP8AYC5W	2026-06-18 00:42:42.733983
59	키워드 우회형	니 실력은 gomi 수준임	BLUR	obfuscated_abuse	로마자 우회	[UNSMILE_HATESCORE] 니 실력은 gomi 수준임	PASS	FALSE	FN	AI	PASS	0.398199	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.398:pass_by_hatescore_low	VISIBLE	06FDGBH37F6RYA8H9VK1K9Y7SW	2026-06-18 00:42:42.932323
60	키워드 우회형	너는 진짜 ㄷㅅ 같아	BLUR	obfuscated_abuse	초성 모욕	[UNSMILE_HATESCORE] 너는 진짜 ㄷㅅ 같아	BLUR	TRUE		AI	BLOCK	0.860696	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.861:block_by_hatescore_high	BLURRED	06FDGBH40GEHA1K193PVAB4X9R	2026-06-18 00:42:43.129746
61	키워드 우회형	개못하네 라고 쓰면 걸리냐	BLUR	obfuscated_abuse	직접 조롱	[UNSMILE_HATESCORE] 개못하네 라고 쓰면 걸리냐	PASS	FALSE	FN	AI	PASS	0.183787	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.184:pass_by_hatescore_low	VISIBLE	06FDGBH4SK3SZZ5FAB63R55JHC	2026-06-18 00:42:43.333375
62	키워드 우회형	너 완전 babo네	BLUR	obfuscated_abuse	로마자 우회	[UNSMILE_HATESCORE] 너 완전 babo네	PASS	FALSE	FN	AI	PASS	0.348173	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:clean=0.348:pass_by_hatescore_low	VISIBLE	06FDGBH5JQG166CWJ46Q6S48C8	2026-06-18 00:42:43.528577
63	키워드 우회형	하는 짓이 byungshin 같음	BLUR	obfuscated_abuse	로마자 우회	[UNSMILE_HATESCORE] 하는 짓이 byungshin 같음	PASS	FALSE	FN	AI	PASS	0.504424	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.565:ambiguous->hatescore:단순 악플=0.504	VISIBLE	06FDGBH6BR34TQF8C8ZZWR8APW	2026-06-18 00:42:43.786533
64	키워드 우회형	시1발 이건 아니지	BLUR	obfuscated_abuse	숫자 삽입	[UNSMILE_HATESCORE] 시1발 이건 아니지	BLUR	TRUE		AI	BLOCK	0.879962	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.880:block_by_hatescore_high	BLURRED	06FDGBH74X4ZF3D0VV2B2T95QC	2026-06-18 00:42:43.932310
65	키워드 우회형	존1나 못한다 진짜	BLUR	obfuscated_abuse	숫자 삽입	[UNSMILE_HATESCORE] 존1나 못한다 진짜	BLUR	TRUE		AI	BLOCK	0.760219	unsmile-hatescore-v1	unsmile-hatescore-v1:cascade:unsmile:악플/욕설=0.760:block_by_hatescore_high	BLURRED	06FDGBH7XY1030ACWD3FVS0DJR	2026-06-18 00:42:44.135655
