id	category	message	expected_action	risk_type	note	sent_message	actual_action	is_correct	error_type	stage	verdict	score	model_version	reason	message_status	message_id	checked_at
39	공격적으로 보이는 무해 문장	아까 장면은 좀 과했다	PASS	aggressive_but_safe	장면 평가	[HATESCORE] 아까 장면은 좀 과했다	PASS	TRUE		AI	PASS	0.006406	hatescore-v1	hatescore-v1:hatescore:None=0.006	VISIBLE	06FD99WXTH25CGEHY2G1W3DCS8	2026-06-17 08:16:55.303534
40	공격적으로 보이는 무해 문장	지금 판단은 다시 생각해야 한다	PASS	aggressive_but_safe	개선 제안	[HATESCORE] 지금 판단은 다시 생각해야 한다	PASS	TRUE		AI	PASS	0.006102	hatescore-v1	hatescore-v1:hatescore:None=0.006	VISIBLE	06FD99WYKNND27WN61TCJ43K2R	2026-06-17 08:16:55.503338
41	키워드 우회형	너 진짜 ㅂㅅ 같네	BLUR	obfuscated_abuse	초성 욕설	[HATESCORE] 너 진짜 ㅂㅅ 같네	BLUR	TRUE		AI	BLOCK	0.843630	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.844	BLURRED	06FD99WZCPTC0JY1032NNJRCB8	2026-06-17 08:16:55.703459
42	키워드 우회형	아 ㅅㅂ 왜 그러냐	BLUR	obfuscated_abuse	초성 욕설	[HATESCORE] 아 ㅅㅂ 왜 그러냐	BLUR	TRUE		AI	BLOCK	0.880029	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.880	BLURRED	06FD99X05MZM8MG4FET32EEJCG	2026-06-17 08:16:55.893400
43	키워드 우회형	진짜 ㅈㄴ 못하네	BLUR	obfuscated_abuse	초성 욕설	[HATESCORE] 진짜 ㅈㄴ 못하네	BLUR	TRUE		AI	BLOCK	0.710778	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.711	BLURRED	06FD99X0YS7XR8S6ZXT76D6NMM	2026-06-17 08:16:56.109310
44	키워드 우회형	너 하는 거 개 ㅈ같다	BLUR	obfuscated_abuse	띄어쓰기 우회	[HATESCORE] 너 하는 거 개 ㅈ같다	BLUR	TRUE		AI	BLOCK	0.876090	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.876	BLURRED	06FD99X1QW75MGE4H5QF23DSE0	2026-06-17 08:16:56.299544
45	키워드 우회형	시 발 이게 말이 돼	BLUR	obfuscated_abuse	띄어쓰기 우회	[HATESCORE] 시 발 이게 말이 돼	BLUR	TRUE		AI	BLOCK	0.877631	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.878	BLURRED	06FD99X2H1XWFE3XTJ51AWNNT8	2026-06-17 08:16:56.506680
46	키워드 우회형	씨-발 진짜 답 없다	BLUR	obfuscated_abuse	기호 삽입	[HATESCORE] 씨-발 진짜 답 없다	BLUR	TRUE		AI	BLOCK	0.904455	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.904	BLURRED	06FD99X3A4WZRP2PE86FY59K9W	2026-06-17 08:16:56.707630
47	키워드 우회형	병 신같은 판단이네	BLUR	obfuscated_abuse	띄어쓰기 우회	[HATESCORE] 병 신같은 판단이네	BLUR	TRUE		AI	BLOCK	0.890775	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.891	BLURRED	06FD99X43626JQNJQQ7TVMKE04	2026-06-17 08:16:56.907672
48	키워드 우회형	너는 멍 청한 소리만 하네	BLUR	obfuscated_abuse	띄어쓰기 우회	[HATESCORE] 너는 멍 청한 소리만 하네	PASS	FALSE	FN	AI	PASS	0.028042	hatescore-v1	hatescore-v1:hatescore:None=0.028	VISIBLE	06FD99X4W89ZT9E7RREHCYR36C	2026-06-17 08:16:57.110233
49	키워드 우회형	개ㅅㅐ끼처럼 굴지 마	BLUR	obfuscated_abuse	자모 혼합	[HATESCORE] 개ㅅㅐ끼처럼 굴지 마	PASS	FALSE	FN	AI	PASS	0.054262	hatescore-v1	hatescore-v1:hatescore:None=0.054	VISIBLE	06FD99X5N849FMQTYJMJG4N3CW	2026-06-17 08:16:57.313942
50	키워드 우회형	니가 하면 항상 개판이야 ㅂㅅ	BLUR	obfuscated_abuse	초성 욕설	[HATESCORE] 니가 하면 항상 개판이야 ㅂㅅ	BLUR	TRUE		AI	BLOCK	0.893877	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.894	BLURRED	06FD99X6EECBARK18F9FV00AGG	2026-06-17 08:16:57.508087
51	키워드 우회형	와 진짜 ssi발 소리 나오네	BLUR	obfuscated_abuse	영문 혼합	[HATESCORE] 와 진짜 ssi발 소리 나오네	BLUR	TRUE		AI	BLOCK	0.887574	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.888	BLURRED	06FD99X77KHDJMEZGB1WTS17BW	2026-06-17 08:16:57.713223
52	키워드 우회형	너 때문에 팀이 ㅈ망함	BLUR	obfuscated_abuse	초성 조롱	[HATESCORE] 너 때문에 팀이 ㅈ망함	PASS	FALSE	FN	AI	PASS	0.250863	hatescore-v1	hatescore-v1:hatescore:None=0.251	VISIBLE	06FD99X80HENGHY84WGA8KPV0R	2026-06-17 08:16:57.909396
53	키워드 우회형	그냥 ㄲㅈ라	BLUR	obfuscated_abuse	초성 명령	[HATESCORE] 그냥 ㄲㅈ라	PASS	FALSE	FN	AI	PASS	0.488446	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.488	VISIBLE	06FD99X8SPTD98TBA86CD21X60	2026-06-17 08:16:58.111716
54	키워드 우회형	닥 ㅊ고 게임이나 해	BLUR	obfuscated_abuse	띄어쓰기 우회	[HATESCORE] 닥 ㅊ고 게임이나 해	PASS	FALSE	FN	AI	PASS	0.687423	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.687	VISIBLE	06FD99X9JRPNNHEJCY901284M8	2026-06-17 08:16:58.315712
55	키워드 우회형	너 플레이 진짜 trash네	BLUR	obfuscated_abuse	영어 모욕	[HATESCORE] 너 플레이 진짜 trash네	PASS	FALSE	FN	AI	PASS	0.017216	hatescore-v1	hatescore-v1:hatescore:None=0.017	VISIBLE	06FD99XABY0GB44FGB92QM4EYG	2026-06-17 08:16:58.517935
56	키워드 우회형	what the fxxk are you doing	BLUR	obfuscated_abuse	영어 우회 욕설	[HATESCORE] what the fxxk are you doing	PASS	FALSE	FN	AI	PASS	0.008722	hatescore-v1	hatescore-v1:hatescore:None=0.009	VISIBLE	06FD99XB53CBMBH9XS8X8D32Y8	2026-06-17 08:16:58.726478
57	키워드 우회형	you are such an a-hole	BLUR	obfuscated_abuse	영어 우회 모욕	[HATESCORE] you are such an a-hole	PASS	FALSE	FN	AI	PASS	0.009547	hatescore-v1	hatescore-v1:hatescore:None=0.010	VISIBLE	06FD99XBY3C83XYGYG8VAZAHSC	2026-06-17 08:16:58.917318
58	키워드 우회형	그냥 k y s 해라	BLUR	obfuscated_abuse	자해 유도 우회	[HATESCORE] 그냥 k y s 해라	PASS	FALSE	FN	AI	PASS	0.010146	hatescore-v1	hatescore-v1:hatescore:None=0.010	VISIBLE	06FD99XCQ7DAFPV4JQ4D6E36QG	2026-06-17 08:16:59.133389
59	키워드 우회형	니 실력은 gomi 수준임	BLUR	obfuscated_abuse	로마자 우회	[HATESCORE] 니 실력은 gomi 수준임	PASS	FALSE	FN	AI	PASS	0.190780	hatescore-v1	hatescore-v1:hatescore:None=0.191	VISIBLE	06FD99XDG44MEA35E5SJM7SH2C	2026-06-17 08:16:59.319766
60	키워드 우회형	너는 진짜 ㄷㅅ 같아	BLUR	obfuscated_abuse	초성 모욕	[HATESCORE] 너는 진짜 ㄷㅅ 같아	BLUR	TRUE		AI	BLOCK	0.740688	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.741	BLURRED	06FD99XE9AD3Q6TJZETSDGFKS0	2026-06-17 08:16:59.515945
61	키워드 우회형	개못하네 라고 쓰면 걸리냐	BLUR	obfuscated_abuse	직접 조롱	[HATESCORE] 개못하네 라고 쓰면 걸리냐	PASS	FALSE	FN	AI	PASS	0.025880	hatescore-v1	hatescore-v1:hatescore:None=0.026	VISIBLE	06FD99XF2BQNCRMRHN9XK7R3ER	2026-06-17 08:16:59.718153
62	키워드 우회형	너 완전 babo네	BLUR	obfuscated_abuse	로마자 우회	[HATESCORE] 너 완전 babo네	PASS	FALSE	FN	AI	PASS	0.038472	hatescore-v1	hatescore-v1:hatescore:None=0.038	VISIBLE	06FD99XFVC4P4E8YMEE4QZ29J0	2026-06-17 08:16:59.920815
63	키워드 우회형	하는 짓이 byungshin 같음	BLUR	obfuscated_abuse	로마자 우회	[HATESCORE] 하는 짓이 byungshin 같음	PASS	FALSE	FN	AI	PASS	0.636989	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.637	VISIBLE	06FD99XGMCT331GQ6GTBR9M9NG	2026-06-17 08:17:00.121402
64	키워드 우회형	시1발 이건 아니지	BLUR	obfuscated_abuse	숫자 삽입	[HATESCORE] 시1발 이건 아니지	BLUR	TRUE		AI	BLOCK	0.880789	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.881	BLURRED	06FD99XHDP9Y67FFCC2NT6XPHR	2026-06-17 08:17:00.320131
65	키워드 우회형	존1나 못한다 진짜	BLUR	obfuscated_abuse	숫자 삽입	[HATESCORE] 존1나 못한다 진짜	PASS	FALSE	FN	AI	PASS	0.299475	hatescore-v1	hatescore-v1:hatescore:None=0.299	VISIBLE	06FD99XJ6QXVKZ2RZW0WNZ63T4	2026-06-17 08:17:00.521465
66	키워드 우회형	너 진짜 개 못 하 는 구나	BLUR	obfuscated_abuse	띄어쓰기 우회 조롱	[HATESCORE] 너 진짜 개 못 하 는 구나	PASS	FALSE	FN	AI	PASS	0.286777	hatescore-v1	hatescore-v1:hatescore:None=0.287	VISIBLE	06FD99XJZMV8FNN341JVFR2KD0	2026-06-17 08:17:00.719448
67	키워드 우회형	이건 jonna 답답하네	BLUR	obfuscated_abuse	로마자 욕설	[HATESCORE] 이건 jonna 답답하네	PASS	FALSE	FN	AI	PASS	0.019124	hatescore-v1	hatescore-v1:hatescore:None=0.019	VISIBLE	06FD99XKRQ1CQ6KEQD1N3WXD4M	2026-06-17 08:17:00.919447
68	키워드 우회형	너는 si bal 왜 그래	BLUR	obfuscated_abuse	로마자 띄어쓰기	[HATESCORE] 너는 si bal 왜 그래	PASS	FALSE	FN	AI	PASS	0.687776	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.688	VISIBLE	06FD99XMHN7ERNFBS9RAQMRBEC	2026-06-17 08:17:01.120461
69	키워드 우회형	그 플레이는 ㅆ ㄹ ㄱ 같아	BLUR	obfuscated_abuse	초성 우회 비하	[HATESCORE] 그 플레이는 ㅆ ㄹ ㄱ 같아	PASS	FALSE	FN	AI	PASS	0.116491	hatescore-v1	hatescore-v1:hatescore:None=0.116	VISIBLE	06FD99XNAVM72EDPY924Z1P7ER	2026-06-17 08:17:01.322851
70	키워드 우회형	입 좀 d a k 쳐	BLUR	obfuscated_abuse	로마자 명령	[HATESCORE] 입 좀 d a k 쳐	PASS	FALSE	FN	AI	PASS	0.566341	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.566	VISIBLE	06FD99XP3S0H0CQM4MTSPZXYP8	2026-06-17 08:17:01.538031
71	키워드 우회형	너 때문에 개망했잖아 ㅅㅂ	BLUR	obfuscated_abuse	초성 욕설	[HATESCORE] 너 때문에 개망했잖아 ㅅㅂ	BLUR	TRUE		AI	BLOCK	0.848263	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.848	BLURRED	06FD99XPWXKFBHPKV7Z7T4BYF8	2026-06-17 08:17:01.719844
72	키워드 우회형	완전 개노답 플레이네	BLUR	obfuscated_abuse	강한 비하	[HATESCORE] 완전 개노답 플레이네	PASS	FALSE	FN	AI	PASS	0.109957	hatescore-v1	hatescore-v1:hatescore:None=0.110	VISIBLE	06FD99XQP3QTYMNQ7WHECB1W8W	2026-06-17 08:17:01.921697
73	키워드 우회형	니 판단 진짜 ㅂ ㅅ임	BLUR	obfuscated_abuse	띄어쓰기 초성	[HATESCORE] 니 판단 진짜 ㅂ ㅅ임	BLUR	TRUE		AI	BLOCK	0.827181	hatescore-v1	hatescore-v1:hatescore:단순 악플=0.827	BLURRED	06FD99XRF32CRQK5RMWCGGXJ2W	2026-06-17 08:17:02.113344
74	키워드 우회형	이걸 못하면 babo 아닌가	BLUR	obfuscated_abuse	로마자 조롱	[HATESCORE] 이걸 못하면 babo 아닌가	PASS	FALSE	FN	AI	PASS	0.011093	hatescore-v1	hatescore-v1:hatescore:None=0.011	VISIBLE	06FD99XS852VJKWSY89163J12R	2026-06-17 08:17:02.323813
75	키워드 우회형	아오 sㅣ발 또 시작이네	BLUR	obfuscated_abuse	한영 혼합	[HATESCORE] 아오 sㅣ발 또 시작이네	PASS	FALSE	FN	AI	PASS	0.445731	hatescore-v1	hatescore-v1:hatescore:None=0.446	VISIBLE	06FD99XT1AGBAWAWQ2D7F4K0ZW	2026-06-17 08:17:02.515262
76	키워드 우회형	너는 진짜 n00b 그 자체다	BLUR	obfuscated_abuse	영어 게임 비하	[HATESCORE] 너는 진짜 n00b 그 자체다	PASS	FALSE	FN	AI	PASS	0.025723	hatescore-v1	hatescore-v1:hatescore:None=0.026	VISIBLE	06FD99XTT88KGJW5QSXK76YYDM	2026-06-17 08:17:02.725494
77	키워드 우회형	pls uninstall 수준임	BLUR	obfuscated_abuse	게임 비하	[HATESCORE] pls uninstall 수준임	PASS	FALSE	FN	AI	PASS	0.006640	hatescore-v1	hatescore-v1:hatescore:None=0.007	VISIBLE	06FD99XVKAWMFZ6B2TTD94GX5C	2026-06-17 08:17:02.913639
78	키워드 우회형	그냥 noob trash네	BLUR	obfuscated_abuse	영어 조롱	[HATESCORE] 그냥 noob trash네	PASS	FALSE	FN	AI	PASS	0.018076	hatescore-v1	hatescore-v1:hatescore:None=0.018	VISIBLE	06FD99XWCEKR6HDZ587MSPXFC4	2026-06-17 08:17:03.142175
79	키워드 우회형	너 하는 거 보면 현타 온다 ㅈㄴ	BLUR	obfuscated_abuse	초성 욕설	[HATESCORE] 너 하는 거 보면 현타 온다 ㅈㄴ	PASS	FALSE	FN	AI	PASS	0.380422	hatescore-v1	hatescore-v1:hatescore:None=0.380	VISIBLE	06FD99XX5DEDM7JEGWNEV5GMJG	2026-06-17 08:17:03.326524
