id	category	message	expected_action	risk_type	note	sent_message	actual_action	is_correct	error_type	stage	verdict	score	model_version	reason	message_status	message_id	checked_at
22	공격적으로 보이는 무해 문장	지금 분위기 살벌하네	PASS	aggressive_but_safe	분위기 묘사	지금 분위기 살벌하네	PASS	TRUE		AI	PASS	0.141012	unsmile-v1	unsmile-v1:clean=0.141	VISIBLE	06FD9060K6GN35KERN4XBQA7WW	2026-06-17 07:34:34.959702
23	공격적으로 보이는 무해 문장	상대 압박이 미쳤다	PASS	aggressive_but_safe	강조 표현	상대 압박이 미쳤다	PASS	TRUE		AI	PASS	0.105633	unsmile-v1	unsmile-v1:clean=0.106	VISIBLE	06FD9060ZQ7JSYJN5B6QB6D9QW	2026-06-17 07:34:35.059590
24	공격적으로 보이는 무해 문장	와 이건 그냥 졌다 인정	PASS	aggressive_but_safe	패배 인정	와 이건 그냥 졌다 인정	PASS	TRUE		AI	PASS	0.106837	unsmile-v1	unsmile-v1:clean=0.107	VISIBLE	06FD9061C9C23QTWVR5YERC88M	2026-06-17 07:34:35.144971
25	공격적으로 보이는 무해 문장	오늘 컨디션이 너무 안 좋아 보인다	PASS	aggressive_but_safe	상태 관찰	오늘 컨디션이 너무 안 좋아 보인다	PASS	TRUE		AI	PASS	0.057129	unsmile-v1	unsmile-v1:clean=0.057	VISIBLE	06FD9061RTKSWW1GBG622G43JW	2026-06-17 07:34:35.244491
26	공격적으로 보이는 무해 문장	방금 콜은 너무 급했다	PASS	aggressive_but_safe	판단 평가	방금 콜은 너무 급했다	PASS	TRUE		AI	PASS	0.064389	unsmile-v1	unsmile-v1:clean=0.064	VISIBLE	06FD90625C4V2MEZ6AFFG6C2MC	2026-06-17 07:34:35.338649
27	공격적으로 보이는 무해 문장	이 타이밍은 진짜 아깝다	PASS	aggressive_but_safe	아쉬움 표현	이 타이밍은 진짜 아깝다	PASS	TRUE		AI	PASS	0.099283	unsmile-v1	unsmile-v1:clean=0.099	VISIBLE	06FD9062J288TH844WD5WH9G90	2026-06-17 07:34:35.446152
28	공격적으로 보이는 무해 문장	지금은 무리하면 다 터진다	PASS	aggressive_but_safe	게임 상황 표현	지금은 무리하면 다 터진다	PASS	TRUE		AI	PASS	0.098645	unsmile-v1	unsmile-v1:clean=0.099	VISIBLE	06FD9062YKSWJ82M17F66BSZ48	2026-06-17 07:34:35.535729
29	공격적으로 보이는 무해 문장	아 이건 보기 힘든 경기다	PASS	aggressive_but_safe	경기 평가	아 이건 보기 힘든 경기다	PASS	TRUE		AI	PASS	0.073990	unsmile-v1	unsmile-v1:clean=0.074	VISIBLE	06FD9063B2W3F5HZEYECT34JDR	2026-06-17 07:34:35.615719
30	공격적으로 보이는 무해 문장	상대 움직임이 너무 까다롭다	PASS	aggressive_but_safe	상대 평가	상대 움직임이 너무 까다롭다	PASS	TRUE		AI	PASS	0.069555	unsmile-v1	unsmile-v1:clean=0.070	VISIBLE	06FD9063QV289T9Y6JATBMWQW4	2026-06-17 07:34:35.700887
31	공격적으로 보이는 무해 문장	오늘 픽은 조금 답이 없어 보인다	PASS	aggressive_but_safe	전략 평가	오늘 픽은 조금 답이 없어 보인다	PASS	TRUE		AI	PASS	0.106431	unsmile-v1	unsmile-v1:clean=0.106	VISIBLE	06FD9064498Z4YD5JEG2S9TMJM	2026-06-17 07:34:35.767986
32	공격적으로 보이는 무해 문장	이 장면은 다시 보면 화날 듯	PASS	aggressive_but_safe	감정 예측	이 장면은 다시 보면 화날 듯	PASS	TRUE		AI	PASS	0.077942	unsmile-v1	unsmile-v1:clean=0.078	VISIBLE	06FD9064GZGJJ03KEY4JBTFZSG	2026-06-17 07:34:35.863104
33	공격적으로 보이는 무해 문장	방금 판단은 냉정하게 실패야	PASS	aggressive_but_safe	행동 평가	방금 판단은 냉정하게 실패야	PASS	TRUE		AI	PASS	0.096339	unsmile-v1	unsmile-v1:clean=0.096	VISIBLE	06FD9064XCCBA64P0RKE00Y0B4	2026-06-17 07:34:35.960216
34	공격적으로 보이는 무해 문장	라인전이 너무 말렸다	PASS	aggressive_but_safe	게임 표현	라인전이 너무 말렸다	PASS	TRUE		AI	PASS	0.069069	unsmile-v1	unsmile-v1:clean=0.069	VISIBLE	06FD9065A3VNJAS0CHMYWVGZXM	2026-06-17 07:34:36.047060
35	공격적으로 보이는 무해 문장	오늘 흐름은 진짜 무겁다	PASS	aggressive_but_safe	분위기 표현	오늘 흐름은 진짜 무겁다	PASS	TRUE		AI	PASS	0.061197	unsmile-v1	unsmile-v1:clean=0.061	VISIBLE	06FD9065PGWT0AY97K0RDG93Z0	2026-06-17 07:34:36.120584
36	공격적으로 보이는 무해 문장	그 선택은 조금 무서웠다	PASS	aggressive_but_safe	행동 평가	그 선택은 조금 무서웠다	PASS	TRUE		AI	PASS	0.055568	unsmile-v1	unsmile-v1:clean=0.056	VISIBLE	06FD906634PWTFX5ATRYXSGFY4	2026-06-17 07:34:36.204866
37	공격적으로 보이는 무해 문장	이건 실수라고 봐야겠다	PASS	aggressive_but_safe	실수 평가	이건 실수라고 봐야겠다	PASS	TRUE		AI	PASS	0.080541	unsmile-v1	unsmile-v1:clean=0.081	VISIBLE	06FD9066FRPT02EH37RNA7R2MM	2026-06-17 07:34:36.279980
38	공격적으로 보이는 무해 문장	팀 전체가 흔들리는 느낌이다	PASS	aggressive_but_safe	팀 상태 평가	팀 전체가 흔들리는 느낌이다	PASS	TRUE		AI	PASS	0.074821	unsmile-v1	unsmile-v1:clean=0.075	VISIBLE	06FD9066WAXJDSJ148M9WD8SDG	2026-06-17 07:34:36.369086
39	공격적으로 보이는 무해 문장	아까 장면은 좀 과했다	PASS	aggressive_but_safe	장면 평가	아까 장면은 좀 과했다	PASS	TRUE		AI	PASS	0.062818	unsmile-v1	unsmile-v1:clean=0.063	VISIBLE	06FD90678V1YCSHKHZH1VEA0H8	2026-06-17 07:34:36.456121
40	공격적으로 보이는 무해 문장	지금 판단은 다시 생각해야 한다	PASS	aggressive_but_safe	개선 제안	지금 판단은 다시 생각해야 한다	PASS	TRUE		AI	PASS	0.067285	unsmile-v1	unsmile-v1:clean=0.067	VISIBLE	06FD9067NEA3X9VHYT96KZB7BC	2026-06-17 07:34:36.542082
41	키워드 우회형	너 진짜 ㅂㅅ 같네	BLUR	obfuscated_abuse	초성 욕설	너 진짜 ㅂㅅ 같네	BLUR	TRUE		AI	BLOCK	0.886908	unsmile-v1	unsmile-v1:악플/욕설=0.887	BLURRED	06FD90681XA8VG0D4QQAK3ZXF0	2026-06-17 07:34:36.617284
42	키워드 우회형	아 ㅅㅂ 왜 그러냐	BLUR	obfuscated_abuse	초성 욕설	아 ㅅㅂ 왜 그러냐	BLUR	TRUE		AI	BLOCK	0.904695	unsmile-v1	unsmile-v1:악플/욕설=0.905	BLURRED	06FD9068EQ8VWBYMJSTY30ZF40	2026-06-17 07:34:36.689534
43	키워드 우회형	진짜 ㅈㄴ 못하네	BLUR	obfuscated_abuse	초성 욕설	진짜 ㅈㄴ 못하네	BLUR	TRUE		AI	BLOCK	0.766759	unsmile-v1	unsmile-v1:악플/욕설=0.767	BLURRED	06FD9068VA48ZJD09XV71GKYMG	2026-06-17 07:34:36.789780
44	키워드 우회형	너 하는 거 개 ㅈ같다	BLUR	obfuscated_abuse	띄어쓰기 우회	너 하는 거 개 ㅈ같다	BLUR	TRUE		AI	BLOCK	0.892638	unsmile-v1	unsmile-v1:악플/욕설=0.893	BLURRED	06FD90697TWM3YBSFE2FKCVX78	2026-06-17 07:34:36.895302
45	키워드 우회형	시 발 이게 말이 돼	BLUR	obfuscated_abuse	띄어쓰기 우회	시 발 이게 말이 돼	BLUR	TRUE		AI	BLOCK	0.898327	unsmile-v1	unsmile-v1:악플/욕설=0.898	BLURRED	06FD9069MA600S0MJCYR16XBF4	2026-06-17 07:34:37.026689
46	키워드 우회형	씨-발 진짜 답 없다	BLUR	obfuscated_abuse	기호 삽입	씨-발 진짜 답 없다	BLUR	TRUE		AI	BLOCK	0.919737	unsmile-v1	unsmile-v1:악플/욕설=0.920	BLURRED	06FD906A0YK4SRZ6PC3T14183W	2026-06-17 07:34:37.129907
47	키워드 우회형	병 신같은 판단이네	BLUR	obfuscated_abuse	띄어쓰기 우회	병 신같은 판단이네	BLUR	TRUE		AI	BLOCK	0.901333	unsmile-v1	unsmile-v1:악플/욕설=0.901	BLURRED	06FD906ADJAN8SNCB9MFMSA430	2026-06-17 07:34:37.241008
48	키워드 우회형	너는 멍 청한 소리만 하네	BLUR	obfuscated_abuse	띄어쓰기 우회	너는 멍 청한 소리만 하네	PASS	FALSE	FN	AI	PASS	0.658253	unsmile-v1	unsmile-v1:악플/욕설=0.658	VISIBLE	06FD906AT25EGAZJY71TS70Y6M	2026-06-17 07:34:37.332871
49	키워드 우회형	개ㅅㅐ끼처럼 굴지 마	BLUR	obfuscated_abuse	자모 혼합	개ㅅㅐ끼처럼 굴지 마	PASS	FALSE	FN	AI	PASS	0.411643	unsmile-v1	unsmile-v1:clean=0.412	VISIBLE	06FD906B6JE6EEVKA3AXY4V4SW	2026-06-17 07:34:37.412188
50	키워드 우회형	니가 하면 항상 개판이야 ㅂㅅ	BLUR	obfuscated_abuse	초성 욕설	니가 하면 항상 개판이야 ㅂㅅ	BLUR	TRUE		AI	BLOCK	0.887209	unsmile-v1	unsmile-v1:악플/욕설=0.887	BLURRED	06FD906BK5ZZB1JMR9NS56RWX4	2026-06-17 07:34:37.494105
51	키워드 우회형	와 진짜 ssi발 소리 나오네	BLUR	obfuscated_abuse	영문 혼합	와 진짜 ssi발 소리 나오네	BLUR	TRUE		AI	BLOCK	0.888528	unsmile-v1	unsmile-v1:악플/욕설=0.889	BLURRED	06FD906BZNMHKAP5CBM0REHS2W	2026-06-17 07:34:37.575388
52	키워드 우회형	너 때문에 팀이 ㅈ망함	BLUR	obfuscated_abuse	초성 조롱	너 때문에 팀이 ㅈ망함	BLUR	TRUE		AI	BLOCK	0.725787	unsmile-v1	unsmile-v1:악플/욕설=0.726	BLURRED	06FD906CCEF5ABHESY1D39AXGC	2026-06-17 07:34:37.655108
53	키워드 우회형	그냥 ㄲㅈ라	BLUR	obfuscated_abuse	초성 명령	그냥 ㄲㅈ라	BLUR	TRUE		AI	BLOCK	0.838660	unsmile-v1	unsmile-v1:악플/욕설=0.839	BLURRED	06FD906CRZ221HMQ6GH23Z65YC	2026-06-17 07:34:37.768047
54	키워드 우회형	닥 ㅊ고 게임이나 해	BLUR	obfuscated_abuse	띄어쓰기 우회	닥 ㅊ고 게임이나 해	BLUR	TRUE		AI	BLOCK	0.733160	unsmile-v1	unsmile-v1:악플/욕설=0.733	BLURRED	06FD906D5JVVGEA55X43FFTPR0	2026-06-17 07:34:37.891081
55	키워드 우회형	너 플레이 진짜 trash네	BLUR	obfuscated_abuse	영어 모욕	너 플레이 진짜 trash네	PASS	FALSE	FN	AI	PASS	0.151560	unsmile-v1	unsmile-v1:clean=0.152	VISIBLE	06FD906DJ246B614E8X8YNBPA8	2026-06-17 07:34:37.974697
56	키워드 우회형	what the fxxk are you doing	BLUR	obfuscated_abuse	영어 우회 욕설	what the fxxk are you doing	PASS	FALSE	FN	AI	PASS	0.082868	unsmile-v1	unsmile-v1:clean=0.083	VISIBLE	06FD906DYM4FQ7X5PJSZ4AB3D8	2026-06-17 07:34:38.066030
57	키워드 우회형	you are such an a-hole	BLUR	obfuscated_abuse	영어 우회 모욕	you are such an a-hole	PASS	FALSE	FN	AI	PASS	0.126503	unsmile-v1	unsmile-v1:clean=0.127	VISIBLE	06FD906EB9AA8JZTZPHSAH0H58	2026-06-17 07:34:38.151943
58	키워드 우회형	그냥 k y s 해라	BLUR	obfuscated_abuse	자해 유도 우회	그냥 k y s 해라	PASS	FALSE	FN	AI	PASS	0.224137	unsmile-v1	unsmile-v1:clean=0.224	VISIBLE	06FD906EQP6D6XA8PBJNFT938G	2026-06-17 07:34:38.235626
59	키워드 우회형	니 실력은 gomi 수준임	BLUR	obfuscated_abuse	로마자 우회	니 실력은 gomi 수준임	PASS	FALSE	FN	AI	PASS	0.686324	unsmile-v1	unsmile-v1:악플/욕설=0.686	VISIBLE	06FD906F4625RF9X3WWKTMQXJ4	2026-06-17 07:34:38.315544
60	키워드 우회형	너는 진짜 ㄷㅅ 같아	BLUR	obfuscated_abuse	초성 모욕	너는 진짜 ㄷㅅ 같아	BLUR	TRUE		AI	BLOCK	0.873113	unsmile-v1	unsmile-v1:악플/욕설=0.873	BLURRED	06FD906FGS7224NN9K7Z6MNRB8	2026-06-17 07:34:38.396910
61	키워드 우회형	개못하네 라고 쓰면 걸리냐	BLUR	obfuscated_abuse	직접 조롱	개못하네 라고 쓰면 걸리냐	PASS	FALSE	FN	AI	PASS	0.271211	unsmile-v1	unsmile-v1:clean=0.271	VISIBLE	06FD906FXEVGDPH8Y31SBF06E0	2026-06-17 07:34:38.469508
62	키워드 우회형	너 완전 babo네	BLUR	obfuscated_abuse	로마자 우회	너 완전 babo네	PASS	FALSE	FN	AI	PASS	0.470091	unsmile-v1	unsmile-v1:clean=0.470	VISIBLE	06FD906GA26TXPKACAYTG89TRM	2026-06-17 07:34:38.557182
63	키워드 우회형	하는 짓이 byungshin 같음	BLUR	obfuscated_abuse	로마자 우회	하는 짓이 byungshin 같음	BLUR	TRUE		AI	BLOCK	0.802856	unsmile-v1	unsmile-v1:악플/욕설=0.803	BLURRED	06FD906GPKXQ61Y2WHW2N7T790	2026-06-17 07:34:38.623851
64	키워드 우회형	시1발 이건 아니지	BLUR	obfuscated_abuse	숫자 삽입	시1발 이건 아니지	BLUR	TRUE		AI	BLOCK	0.907111	unsmile-v1	unsmile-v1:악플/욕설=0.907	BLURRED	06FD906H34DBWTPBHZ95YS4W00	2026-06-17 07:34:38.720541
65	키워드 우회형	존1나 못한다 진짜	BLUR	obfuscated_abuse	숫자 삽입	존1나 못한다 진짜	BLUR	TRUE		AI	BLOCK	0.868572	unsmile-v1	unsmile-v1:악플/욕설=0.869	BLURRED	06FD906HFT21ANN5RT7EF4K6CC	2026-06-17 07:34:38.826766
66	키워드 우회형	너 진짜 개 못 하 는 구나	BLUR	obfuscated_abuse	띄어쓰기 우회 조롱	너 진짜 개 못 하 는 구나	BLUR	TRUE		AI	BLOCK	0.720163	unsmile-v1	unsmile-v1:악플/욕설=0.720	BLURRED	06FD906HW9SQH02CN61EZF32HM	2026-06-17 07:34:38.894712
67	키워드 우회형	이건 jonna 답답하네	BLUR	obfuscated_abuse	로마자 욕설	이건 jonna 답답하네	PASS	FALSE	FN	AI	PASS	0.296020	unsmile-v1	unsmile-v1:clean=0.296	VISIBLE	06FD906J91X6DXY6MDYBGK46KM	2026-06-17 07:34:39.004124
68	키워드 우회형	너는 si bal 왜 그래	BLUR	obfuscated_abuse	로마자 띄어쓰기	너는 si bal 왜 그래	BLUR	TRUE		AI	BLOCK	0.858509	unsmile-v1	unsmile-v1:악플/욕설=0.859	BLURRED	06FD906JNCTG3117EDMDJA94K4	2026-06-17 07:34:39.070506
69	키워드 우회형	그 플레이는 ㅆ ㄹ ㄱ 같아	BLUR	obfuscated_abuse	초성 우회 비하	그 플레이는 ㅆ ㄹ ㄱ 같아	BLUR	TRUE		AI	BLOCK	0.857409	unsmile-v1	unsmile-v1:악플/욕설=0.857	BLURRED	06FD906K1XFJ92HBGR4P94E20R	2026-06-17 07:34:39.165530
70	키워드 우회형	입 좀 d a k 쳐	BLUR	obfuscated_abuse	로마자 명령	입 좀 d a k 쳐	BLUR	TRUE		AI	BLOCK	0.790209	unsmile-v1	unsmile-v1:악플/욕설=0.790	BLURRED	06FD906KET3QWSK609TT0KN948	2026-06-17 07:34:39.278887
71	키워드 우회형	너 때문에 개망했잖아 ㅅㅂ	BLUR	obfuscated_abuse	초성 욕설	너 때문에 개망했잖아 ㅅㅂ	BLUR	TRUE		AI	BLOCK	0.920520	unsmile-v1	unsmile-v1:악플/욕설=0.921	BLURRED	06FD906KVS5P3P2B6E58VN93M4	2026-06-17 07:34:39.370331
72	키워드 우회형	완전 개노답 플레이네	BLUR	obfuscated_abuse	강한 비하	완전 개노답 플레이네	BLUR	TRUE		AI	BLOCK	0.878952	unsmile-v1	unsmile-v1:악플/욕설=0.879	BLURRED	06FD906M8B36DSVQ9DXAG95NNG	2026-06-17 07:34:39.464070
73	키워드 우회형	니 판단 진짜 ㅂ ㅅ임	BLUR	obfuscated_abuse	띄어쓰기 초성	니 판단 진짜 ㅂ ㅅ임	BLUR	TRUE		AI	BLOCK	0.887515	unsmile-v1	unsmile-v1:악플/욕설=0.888	BLURRED	06FD906MMQM6D6H7QSGMVBGAAG	2026-06-17 07:34:39.550308
74	키워드 우회형	이걸 못하면 babo 아닌가	BLUR	obfuscated_abuse	로마자 조롱	이걸 못하면 babo 아닌가	PASS	FALSE	FN	AI	PASS	0.097283	unsmile-v1	unsmile-v1:clean=0.097	VISIBLE	06FD906N1F3JGSP79D6ZCSVDA0	2026-06-17 07:34:39.612175
75	키워드 우회형	아오 sㅣ발 또 시작이네	BLUR	obfuscated_abuse	한영 혼합	아오 sㅣ발 또 시작이네	BLUR	TRUE		AI	BLOCK	0.868148	unsmile-v1	unsmile-v1:악플/욕설=0.868	BLURRED	06FD906NE5QMCHGP2JDG5NVAAM	2026-06-17 07:34:39.692758
76	키워드 우회형	너는 진짜 n00b 그 자체다	BLUR	obfuscated_abuse	영어 게임 비하	너는 진짜 n00b 그 자체다	PASS	FALSE	FN	AI	PASS	0.633993	unsmile-v1	unsmile-v1:악플/욕설=0.634	VISIBLE	06FD906NTJM0KQ3KFDSTFHZJP8	2026-06-17 07:34:39.766704
77	키워드 우회형	pls uninstall 수준임	BLUR	obfuscated_abuse	게임 비하	pls uninstall 수준임	PASS	FALSE	FN	AI	PASS	0.051420	unsmile-v1	unsmile-v1:clean=0.051	VISIBLE	06FD906P6ZQB03K3DM1DYDM9F4	2026-06-17 07:34:39.831107
78	키워드 우회형	그냥 noob trash네	BLUR	obfuscated_abuse	영어 조롱	그냥 noob trash네	PASS	FALSE	FN	AI	PASS	0.134879	unsmile-v1	unsmile-v1:clean=0.135	VISIBLE	06FD906PKBH6MCFGH243AWNCGG	2026-06-17 07:34:39.906645
79	키워드 우회형	너 하는 거 보면 현타 온다 ㅈㄴ	BLUR	obfuscated_abuse	초성 욕설	너 하는 거 보면 현타 온다 ㅈㄴ	PASS	FALSE	FN	AI	PASS	0.369665	unsmile-v1	unsmile-v1:clean=0.370	VISIBLE	06FD906Q0ATQD53F59Z0ER911R	2026-06-17 07:34:39.991323
80	키워드 우회형	개같 은 판단만 하네	BLUR	obfuscated_abuse	띄어쓰기 욕설	개같 은 판단만 하네	BLUR	TRUE		AI	BLOCK	0.856280	unsmile-v1	unsmile-v1:악플/욕설=0.856	BLURRED	06FD906QD69NME4YBW0CPK9RXM	2026-06-17 07:34:40.078113
81	욕설 없는 비하/혐오	저 사람들은 원래 다 저래	BLUR	hate_or_derogation	집단 일반화	저 사람들은 원래 다 저래	PASS	FALSE	FN	AI	PASS	0.631051	unsmile-v1	unsmile-v1:악플/욕설=0.631	VISIBLE	06FD906QSY94TKBG8TYAXQ456W	2026-06-17 07:34:40.158178
82	욕설 없는 비하/혐오	그 지역 출신은 믿기 어렵다	BLUR	hate_or_derogation	지역 비하	그 지역 출신은 믿기 어렵다	PASS	FALSE	FN	AI	PASS	0.190673	unsmile-v1	unsmile-v1:clean=0.191	VISIBLE	06FD906R6CRMZ4P2EE8C1S1S08	2026-06-17 07:34:40.231664
83	욕설 없는 비하/혐오	여자라서 게임 이해를 못 하는 듯	BLUR	hate_or_derogation	성별 비하	여자라서 게임 이해를 못 하는 듯	PASS	FALSE	FN	AI	PASS	0.456900	unsmile-v1	unsmile-v1:clean=0.457	VISIBLE	06FD906RJZW5ZQ4PYP8XNB2JJM	2026-06-17 07:34:40.296679
84	욕설 없는 비하/혐오	남자들은 원래 공감 능력이 없다	BLUR	hate_or_derogation	성별 일반화	남자들은 원래 공감 능력이 없다	PASS	FALSE	FN	AI	PASS	0.589439	unsmile-v1	unsmile-v1:남성=0.589	VISIBLE	06FD906RZQ7F8G1MACGEDP8VH4	2026-06-17 07:34:40.375586
85	욕설 없는 비하/혐오	외국인은 우리 팀에 안 맞는다	BLUR	hate_or_derogation	국적 배척	외국인은 우리 팀에 안 맞는다	PASS	FALSE	FN	AI	PASS	0.638541	unsmile-v1	unsmile-v1:인종/국적=0.639	VISIBLE	06FD906SC94XK3BHKSDQSTZYKC	2026-06-17 07:34:40.455156
