id	category	message	expected_action	risk_type	note	sent_message	actual_action	is_correct	error_type	stage	verdict	score	model_version	reason	message_status	message_id	checked_at
12	공격적으로 보이는 무해 문장	방금은 내가 너무 못했다	PASS	aggressive_but_safe	자기 비판	[HATESCORE_UNSMILE] 방금은 내가 너무 못했다	PASS	TRUE		AI	PASS	0.006018	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9T3ZX1YR1GH2MQXNPHJQR	2026-06-18 00:35:18.577195
13	공격적으로 보이는 무해 문장	상대가 너무 잘해서 힘들다	PASS	aggressive_but_safe	상대 칭찬 포함	[HATESCORE_UNSMILE] 상대가 너무 잘해서 힘들다	PASS	TRUE		AI	PASS	0.005928	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9T4RZGNQ9Q953RZE66V5G	2026-06-18 00:35:18.657470
14	공격적으로 보이는 무해 문장	와 멘탈 나갈 뻔했다	PASS	aggressive_but_safe	감정 표현	[HATESCORE_UNSMILE] 와 멘탈 나갈 뻔했다	PASS	TRUE		AI	PASS	0.008453	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.008:pass_by_hatescore_low	VISIBLE	06FDG9T5J3ERXTXBTG35X0QZ8M	2026-06-18 00:35:18.736867
15	공격적으로 보이는 무해 문장	진짜 열받지만 인정한다	PASS	aggressive_but_safe	공격 대상 없음	[HATESCORE_UNSMILE] 진짜 열받지만 인정한다	PASS	TRUE		AI	PASS	0.012350	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.012:pass_by_hatescore_low	VISIBLE	06FDG9T6AWWH9YBG3Y24JJ17XC	2026-06-18 00:35:18.809302
16	공격적으로 보이는 무해 문장	그 장면은 보기 불편했다	PASS	aggressive_but_safe	장면 평가	[HATESCORE_UNSMILE] 그 장면은 보기 불편했다	PASS	TRUE		AI	PASS	0.005906	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9T757VE4Z910VKKYZXB4M	2026-06-18 00:35:18.883664
17	공격적으로 보이는 무해 문장	오늘 운영이 엉망이긴 했다	PASS	aggressive_but_safe	운영 평가	[HATESCORE_UNSMILE] 오늘 운영이 엉망이긴 했다	PASS	TRUE		AI	PASS	0.005832	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9T7XFR8KZW9F8SDKMVAYC	2026-06-18 00:35:18.974300
18	공격적으로 보이는 무해 문장	이 조합은 좀 별로다	PASS	aggressive_but_safe	게임 조합 평가	[HATESCORE_UNSMILE] 이 조합은 좀 별로다	PASS	TRUE		AI	PASS	0.006538	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.007:pass_by_hatescore_low	VISIBLE	06FDG9T8PF8PY6TX7M1D6ZTJX8	2026-06-18 00:35:19.042918
19	공격적으로 보이는 무해 문장	아까 판단은 민폐가 될 수도 있어	PASS	aggressive_but_safe	주의 표현	[HATESCORE_UNSMILE] 아까 판단은 민폐가 될 수도 있어	PASS	TRUE		AI	PASS	0.014914	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.015:pass_by_hatescore_low	VISIBLE	06FDG9T9FCW2CH2DVTXV3B0J70	2026-06-18 00:35:19.133930
20	공격적으로 보이는 무해 문장	이건 팀 입장에서 손해가 크다	PASS	aggressive_but_safe	분석형 표현	[HATESCORE_UNSMILE] 이건 팀 입장에서 손해가 크다	PASS	TRUE		AI	PASS	0.005798	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TA8E6ZVVX4QAV1583DH8	2026-06-18 00:35:19.207105
21	공격적으로 보이는 무해 문장	너무 무리하지 말고 천천히 하자	PASS	aggressive_but_safe	권유	[HATESCORE_UNSMILE] 너무 무리하지 말고 천천히 하자	PASS	TRUE		AI	PASS	0.006054	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TB1CXFQDMW6E4VDG44NW	2026-06-18 00:35:19.282090
22	공격적으로 보이는 무해 문장	지금 분위기 살벌하네	PASS	aggressive_but_safe	분위기 묘사	[HATESCORE_UNSMILE] 지금 분위기 살벌하네	PASS	TRUE		AI	PASS	0.008440	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.008:pass_by_hatescore_low	VISIBLE	06FDG9TBTKND9C860V7SEEMGHC	2026-06-18 00:35:19.360331
23	공격적으로 보이는 무해 문장	상대 압박이 미쳤다	PASS	aggressive_but_safe	강조 표현	[HATESCORE_UNSMILE] 상대 압박이 미쳤다	PASS	TRUE		AI	PASS	0.006375	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TCKJTTXVAS60Z98F2RD8	2026-06-18 00:35:19.428081
24	공격적으로 보이는 무해 문장	와 이건 그냥 졌다 인정	PASS	aggressive_but_safe	패배 인정	[HATESCORE_UNSMILE] 와 이건 그냥 졌다 인정	PASS	TRUE		AI	PASS	0.007455	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.007:pass_by_hatescore_low	VISIBLE	06FDG9TDCKKTPQTT2YRWA2AFW0	2026-06-18 00:35:19.507318
25	공격적으로 보이는 무해 문장	오늘 컨디션이 너무 안 좋아 보인다	PASS	aggressive_but_safe	상태 관찰	[HATESCORE_UNSMILE] 오늘 컨디션이 너무 안 좋아 보인다	PASS	TRUE		AI	PASS	0.005183	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.005:pass_by_hatescore_low	VISIBLE	06FDG9TE5NMERE7PCFMZ45F1XR	2026-06-18 00:35:19.583877
26	공격적으로 보이는 무해 문장	방금 콜은 너무 급했다	PASS	aggressive_but_safe	판단 평가	[HATESCORE_UNSMILE] 방금 콜은 너무 급했다	PASS	TRUE		AI	PASS	0.006175	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TEYRFF3X0P52KCZHY4JC	2026-06-18 00:35:19.682690
27	공격적으로 보이는 무해 문장	이 타이밍은 진짜 아깝다	PASS	aggressive_but_safe	아쉬움 표현	[HATESCORE_UNSMILE] 이 타이밍은 진짜 아깝다	PASS	TRUE		AI	PASS	0.006595	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.007:pass_by_hatescore_low	VISIBLE	06FDG9TFQT408TFNZZBJJA8PR0	2026-06-18 00:35:19.771226
28	공격적으로 보이는 무해 문장	지금은 무리하면 다 터진다	PASS	aggressive_but_safe	게임 상황 표현	[HATESCORE_UNSMILE] 지금은 무리하면 다 터진다	PASS	TRUE		AI	PASS	0.007362	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.007:pass_by_hatescore_low	VISIBLE	06FDG9TGH11FMJGN5EXQFGYA80	2026-06-18 00:35:19.844853
29	공격적으로 보이는 무해 문장	아 이건 보기 힘든 경기다	PASS	aggressive_but_safe	경기 평가	[HATESCORE_UNSMILE] 아 이건 보기 힘든 경기다	PASS	TRUE		AI	PASS	0.006269	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9THA50C558D50JHCNG5R8	2026-06-18 00:35:19.924204
30	공격적으로 보이는 무해 문장	상대 움직임이 너무 까다롭다	PASS	aggressive_but_safe	상대 평가	[HATESCORE_UNSMILE] 상대 움직임이 너무 까다롭다	PASS	TRUE		AI	PASS	0.005607	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TJ32SP9WXE0C31SPXS40	2026-06-18 00:35:19.987475
31	공격적으로 보이는 무해 문장	오늘 픽은 조금 답이 없어 보인다	PASS	aggressive_but_safe	전략 평가	[HATESCORE_UNSMILE] 오늘 픽은 조금 답이 없어 보인다	PASS	TRUE		AI	PASS	0.005902	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TJW4N3R2S1TDYJDM0BWW	2026-06-18 00:35:20.060042
32	공격적으로 보이는 무해 문장	이 장면은 다시 보면 화날 듯	PASS	aggressive_but_safe	감정 예측	[HATESCORE_UNSMILE] 이 장면은 다시 보면 화날 듯	PASS	TRUE		AI	PASS	0.006055	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TKN51RSH4KCN5Y0SGGB0	2026-06-18 00:35:20.138466
33	공격적으로 보이는 무해 문장	방금 판단은 냉정하게 실패야	PASS	aggressive_but_safe	행동 평가	[HATESCORE_UNSMILE] 방금 판단은 냉정하게 실패야	PASS	TRUE		AI	PASS	0.006959	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.007:pass_by_hatescore_low	VISIBLE	06FDG9TME61QF0RAXYDB66E4Y0	2026-06-18 00:35:20.213174
34	공격적으로 보이는 무해 문장	라인전이 너무 말렸다	PASS	aggressive_but_safe	게임 표현	[HATESCORE_UNSMILE] 라인전이 너무 말렸다	PASS	TRUE		AI	PASS	0.006119	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TN79QWPZ9BPX1QZ7EA38	2026-06-18 00:35:20.282554
35	공격적으로 보이는 무해 문장	오늘 흐름은 진짜 무겁다	PASS	aggressive_but_safe	분위기 표현	[HATESCORE_UNSMILE] 오늘 흐름은 진짜 무겁다	PASS	TRUE		AI	PASS	0.005716	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TP0DT8K0VATQ13QZ8S2R	2026-06-18 00:35:20.359004
36	공격적으로 보이는 무해 문장	그 선택은 조금 무서웠다	PASS	aggressive_but_safe	행동 평가	[HATESCORE_UNSMILE] 그 선택은 조금 무서웠다	PASS	TRUE		AI	PASS	0.006708	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.007:pass_by_hatescore_low	VISIBLE	06FDG9TPSQYVVFKSD0WY287BE0	2026-06-18 00:35:20.459619
37	공격적으로 보이는 무해 문장	이건 실수라고 봐야겠다	PASS	aggressive_but_safe	실수 평가	[HATESCORE_UNSMILE] 이건 실수라고 봐야겠다	PASS	TRUE		AI	PASS	0.006014	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TQJS8AP95WH4KRAMK2NR	2026-06-18 00:35:20.536431
38	공격적으로 보이는 무해 문장	팀 전체가 흔들리는 느낌이다	PASS	aggressive_but_safe	팀 상태 평가	[HATESCORE_UNSMILE] 팀 전체가 흔들리는 느낌이다	PASS	TRUE		AI	PASS	0.005561	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TRBRCXFQTBTGWXJ1E9DC	2026-06-18 00:35:20.611465
39	공격적으로 보이는 무해 문장	아까 장면은 좀 과했다	PASS	aggressive_but_safe	장면 평가	[HATESCORE_UNSMILE] 아까 장면은 좀 과했다	PASS	TRUE		AI	PASS	0.005951	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TS56DY83CN0DYKM23P64	2026-06-18 00:35:20.687464
40	공격적으로 보이는 무해 문장	지금 판단은 다시 생각해야 한다	PASS	aggressive_but_safe	개선 제안	[HATESCORE_UNSMILE] 지금 판단은 다시 생각해야 한다	PASS	TRUE		AI	PASS	0.005972	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.006:pass_by_hatescore_low	VISIBLE	06FDG9TSYGNC8DYJ5J5JGPJ6BG	2026-06-18 00:35:20.761815
41	키워드 우회형	너 진짜 ㅂㅅ 같네	BLUR	obfuscated_abuse	초성 욕설	[HATESCORE_UNSMILE] 너 진짜 ㅂㅅ 같네	BLUR	TRUE		AI	BLOCK	0.875480	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:단순 악플=0.676:ambiguous->unsmile:악플/욕설=0.875	BLURRED	06FDG9TTQDQFD1M8B0PSWJDQ3W	2026-06-18 00:35:22.035766
42	키워드 우회형	아 ㅅㅂ 왜 그러냐	BLUR	obfuscated_abuse	초성 욕설	[HATESCORE_UNSMILE] 아 ㅅㅂ 왜 그러냐	BLUR	TRUE		AI	BLOCK	0.883875	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:단순 악플=0.884:block_by_hatescore_high	BLURRED	06FDG9TVGPB1R6KGNFC35P57C4	2026-06-18 00:35:22.101543
43	키워드 우회형	진짜 ㅈㄴ 못하네	BLUR	obfuscated_abuse	초성 욕설	[HATESCORE_UNSMILE] 진짜 ㅈㄴ 못하네	PASS	FALSE	FN	AI	PASS	0.602218	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:단순 악플=0.545:ambiguous->unsmile:악플/욕설=0.602	VISIBLE	06FDG9TW9VJ33VKFKR14R0RSKW	2026-06-18 00:35:22.226082
44	키워드 우회형	너 하는 거 개 ㅈ같다	BLUR	obfuscated_abuse	띄어쓰기 우회	[HATESCORE_UNSMILE] 너 하는 거 개 ㅈ같다	BLUR	TRUE		AI	BLOCK	0.859731	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:단순 악플=0.860:block_by_hatescore_high	BLURRED	06FDG9TX2YZ834B2DE57TN1F34	2026-06-18 00:35:22.299632
45	키워드 우회형	시 발 이게 말이 돼	BLUR	obfuscated_abuse	띄어쓰기 우회	[HATESCORE_UNSMILE] 시 발 이게 말이 돼	BLUR	TRUE		AI	BLOCK	0.876807	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:단순 악플=0.877:block_by_hatescore_high	BLURRED	06FDG9TXVW2BCDABRFTWTEXPFR	2026-06-18 00:35:22.385071
46	키워드 우회형	씨-발 진짜 답 없다	BLUR	obfuscated_abuse	기호 삽입	[HATESCORE_UNSMILE] 씨-발 진짜 답 없다	BLUR	TRUE		AI	BLOCK	0.902268	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:단순 악플=0.902:block_by_hatescore_high	BLURRED	06FDG9TYNACV96840JKZ0PYWQG	2026-06-18 00:35:22.457957
47	키워드 우회형	병 신같은 판단이네	BLUR	obfuscated_abuse	띄어쓰기 우회	[HATESCORE_UNSMILE] 병 신같은 판단이네	BLUR	TRUE		AI	BLOCK	0.891383	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:단순 악플=0.891:block_by_hatescore_high	BLURRED	06FDG9TZEGT8RZV30DGP9HW1E4	2026-06-18 00:35:22.529100
48	키워드 우회형	너는 멍 청한 소리만 하네	BLUR	obfuscated_abuse	띄어쓰기 우회	[HATESCORE_UNSMILE] 너는 멍 청한 소리만 하네	PASS	FALSE	FN	AI	PASS	0.023135	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.023:pass_by_hatescore_low	VISIBLE	06FDG9V07NKCJXM0S2WWC8YWE8	2026-06-18 00:35:22.616105
49	키워드 우회형	개ㅅㅐ끼처럼 굴지 마	BLUR	obfuscated_abuse	자모 혼합	[HATESCORE_UNSMILE] 개ㅅㅐ끼처럼 굴지 마	PASS	FALSE	FN	AI	PASS	0.019824	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.020:pass_by_hatescore_low	VISIBLE	06FDG9V100ZK530201F0P8P3G8	2026-06-18 00:35:22.695114
50	키워드 우회형	니가 하면 항상 개판이야 ㅂㅅ	BLUR	obfuscated_abuse	초성 욕설	[HATESCORE_UNSMILE] 니가 하면 항상 개판이야 ㅂㅅ	BLUR	TRUE		AI	BLOCK	0.855737	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:단순 악플=0.856:block_by_hatescore_high	BLURRED	06FDG9V1SC38DCAD4591CEWQV0	2026-06-18 00:35:22.773319
51	키워드 우회형	와 진짜 ssi발 소리 나오네	BLUR	obfuscated_abuse	영문 혼합	[HATESCORE_UNSMILE] 와 진짜 ssi발 소리 나오네	BLUR	TRUE		AI	BLOCK	0.863186	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:단순 악플=0.863:block_by_hatescore_high	BLURRED	06FDG9V2JHAJNSXEM8Z5X5JNDW	2026-06-18 00:35:22.856059
52	키워드 우회형	너 때문에 팀이 ㅈ망함	BLUR	obfuscated_abuse	초성 조롱	[HATESCORE_UNSMILE] 너 때문에 팀이 ㅈ망함	PASS	FALSE	FN	AI	PASS	0.222945	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.223:pass_by_hatescore_low	VISIBLE	06FDG9V3BJ4B8H21NVKZG9BNMW	2026-06-18 00:35:22.941412
53	키워드 우회형	그냥 ㄲㅈ라	BLUR	obfuscated_abuse	초성 명령	[HATESCORE_UNSMILE] 그냥 ㄲㅈ라	PASS	FALSE	FN	AI	PASS	0.182326	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.182:pass_by_hatescore_low	VISIBLE	06FDG9V44TRYRHX5BMDDQ7NHR8	2026-06-18 00:35:23.017808
54	키워드 우회형	닥 ㅊ고 게임이나 해	BLUR	obfuscated_abuse	띄어쓰기 우회	[HATESCORE_UNSMILE] 닥 ㅊ고 게임이나 해	BLUR	TRUE		AI	BLOCK	0.786686	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.434:ambiguous->unsmile:악플/욕설=0.787	BLURRED	06FDG9V4XM48QN1Q64553C6Y38	2026-06-18 00:35:23.143645
55	키워드 우회형	너 플레이 진짜 trash네	BLUR	obfuscated_abuse	영어 모욕	[HATESCORE_UNSMILE] 너 플레이 진짜 trash네	PASS	FALSE	FN	AI	PASS	0.009360	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.009:pass_by_hatescore_low	VISIBLE	06FDG9V5PCTQ6V90P4MSPPHYZC	2026-06-18 00:35:23.249280
56	키워드 우회형	what the fxxk are you doing	BLUR	obfuscated_abuse	영어 우회 욕설	[HATESCORE_UNSMILE] what the fxxk are you doing	PASS	FALSE	FN	AI	PASS	0.006705	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.007:pass_by_hatescore_low	VISIBLE	06FDG9V6FSBQJTZ69DB1BY1HN8	2026-06-18 00:35:23.331689
57	키워드 우회형	you are such an a-hole	BLUR	obfuscated_abuse	영어 우회 모욕	[HATESCORE_UNSMILE] you are such an a-hole	PASS	FALSE	FN	AI	PASS	0.007012	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.007:pass_by_hatescore_low	VISIBLE	06FDG9V78R5Q9HMCRJ8EMQW9DR	2026-06-18 00:35:23.419923
58	키워드 우회형	그냥 k y s 해라	BLUR	obfuscated_abuse	자해 유도 우회	[HATESCORE_UNSMILE] 그냥 k y s 해라	PASS	FALSE	FN	AI	PASS	0.007770	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.008:pass_by_hatescore_low	VISIBLE	06FDG9V81YS8AG4N2M6JYWVSWC	2026-06-18 00:35:23.492303
59	키워드 우회형	니 실력은 gomi 수준임	BLUR	obfuscated_abuse	로마자 우회	[HATESCORE_UNSMILE] 니 실력은 gomi 수준임	PASS	FALSE	FN	AI	PASS	0.038954	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.039:pass_by_hatescore_low	VISIBLE	06FDG9V8TX8Z966AGS955KPCFG	2026-06-18 00:35:23.590369
60	키워드 우회형	너는 진짜 ㄷㅅ 같아	BLUR	obfuscated_abuse	초성 모욕	[HATESCORE_UNSMILE] 너는 진짜 ㄷㅅ 같아	BLUR	TRUE		AI	BLOCK	0.858470	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.500:ambiguous->unsmile:악플/욕설=0.858	BLURRED	06FDG9V9MK5NAM673GCZQWW9Z4	2026-06-18 00:35:23.715774
61	키워드 우회형	개못하네 라고 쓰면 걸리냐	BLUR	obfuscated_abuse	직접 조롱	[HATESCORE_UNSMILE] 개못하네 라고 쓰면 걸리냐	PASS	FALSE	FN	AI	PASS	0.012677	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.013:pass_by_hatescore_low	VISIBLE	06FDG9VADCQAWCPPAR55F0GET0	2026-06-18 00:35:23.811516
62	키워드 우회형	너 완전 babo네	BLUR	obfuscated_abuse	로마자 우회	[HATESCORE_UNSMILE] 너 완전 babo네	PASS	FALSE	FN	AI	PASS	0.013398	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.013:pass_by_hatescore_low	VISIBLE	06FDG9VB69V9C4BM12D1ESC684	2026-06-18 00:35:23.895889
63	키워드 우회형	하는 짓이 byungshin 같음	BLUR	obfuscated_abuse	로마자 우회	[HATESCORE_UNSMILE] 하는 짓이 byungshin 같음	PASS	FALSE	FN	AI	PASS	0.578530	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:단순 악플=0.538:ambiguous->unsmile:악플/욕설=0.579	VISIBLE	06FDG9VBZN3AD91R9VFGTVPKVW	2026-06-18 00:35:24.025823
64	키워드 우회형	시1발 이건 아니지	BLUR	obfuscated_abuse	숫자 삽입	[HATESCORE_UNSMILE] 시1발 이건 아니지	BLUR	TRUE		AI	BLOCK	0.882192	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:단순 악플=0.882:block_by_hatescore_high	BLURRED	06FDG9VCRKR3R0260W954M5PNM	2026-06-18 00:35:24.097456
65	키워드 우회형	존1나 못한다 진짜	BLUR	obfuscated_abuse	숫자 삽입	[HATESCORE_UNSMILE] 존1나 못한다 진짜	PASS	FALSE	FN	AI	PASS	0.127852	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.128:pass_by_hatescore_low	VISIBLE	06FDG9VDHHPYRRR7C8FNRPPNWG	2026-06-18 00:35:24.171602
66	키워드 우회형	너 진짜 개 못 하 는 구나	BLUR	obfuscated_abuse	띄어쓰기 우회 조롱	[HATESCORE_UNSMILE] 너 진짜 개 못 하 는 구나	PASS	FALSE	FN	AI	PASS	0.079652	hatescore-unsmile-v1	hatescore-unsmile-v1:cascade:hatescore:None=0.080:pass_by_hatescore_low	VISIBLE	06FDG9VEAZTH9S2GTQDA72K63C	2026-06-18 00:35:24.237338
